# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Nov 03 16:56:31 CET 2020 [seed=1604418990202]
# TreeTime_26102020.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.NY.other	location.rates.other.NY	location.indicators.NY.other	location.indicators.other.NY	location.nonZeroRates	location.branchRates	location.treeLikelihood
746000	-1811.1161370404561	-255.28091220554674	-1555.8352248349095	2.065810618670914	2.0658106186709215	4.912283736719725	1.162641757375102	1.0	1.0	2.0	0.0	-1555.8352248349095
747000	-1807.2401251234699	-254.52654398039388	-1552.713581143076	2.1038076144925286	2.1038076144925264	0.6075846916140714	0.12442239448716473	1.0	1.0	2.0	0.0	-1552.713581143076
748000	-1807.629148051904	-278.07459139073546	-1529.5545566611686	2.287528940082393	2.287528940082405	1.6827137492626019	0.413195533490433	1.0	1.0	2.0	0.0	-1529.5545566611686
749000	-1806.8919805244166	-269.0034554843469	-1537.8885250400697	2.2216637827825974	2.2216637827826036	0.8062017443764795	0.17131619033800996	1.0	1.0	2.0	0.0	-1537.8885250400697
750000	-1807.5454550504946	-237.1501685722045	-1570.39528647829	1.9591751564904543	1.9591751564904694	0.6375902522665146	0.18490701650230423	1.0	1.0	2.0	0.0	-1570.39528647829
751000	-1807.6195365157175	-252.30376849792242	-1555.315768017795	2.0690125488389635	2.069012548838968	2.1849492049949433	0.5261582752480984	1.0	1.0	2.0	0.0	-1555.315768017795
752000	-1807.2933331585978	-254.04881925661033	-1553.2445139019874	2.0889714931580925	2.088971493158115	1.6253867940832967	0.42049871396819427	1.0	1.0	2.0	0.0	-1553.2445139019874
753000	-1807.5539238953027	-270.44692812794233	-1537.1069957673603	2.2278704270346066	2.2278704270345946	1.3116598578951275	0.3599046584092475	1.0	1.0	2.0	0.0	-1537.1069957673603
754000	-1809.9373843303201	-253.99185492463346	-1555.9455294056866	2.0807185619016177	2.0807185619016284	2.2624213355472698	0.7231308932688251	1.0	1.0	2.0	0.0	-1555.9455294056866
755000	-1809.3066946970785	-276.79768614152925	-1532.5090085555491	2.272486120553127	2.2724861205531175	2.096638605137735	0.5386404104680083	1.0	1.0	2.0	0.0	-1532.5090085555491
756000	-1810.3517020471938	-267.3871804046978	-1542.964521642496	2.180720657602957	2.180720657602969	3.2846274341907806	1.0204235590187538	1.0	1.0	2.0	0.0	-1542.964521642496
757000	-1806.6608172318981	-270.33393117673546	-1536.3268860551627	2.2256109657659944	2.2256109657659913	1.4597554243278912	0.3716320893363614	1.0	1.0	2.0	0.0	-1536.3268860551627
758000	-1806.8538969909343	-249.79265688839988	-1557.0612401025344	2.061212310537548	2.0612123105375515	0.8899842398491682	0.2519929690679256	1.0	1.0	2.0	0.0	-1557.0612401025344
759000	-1808.8945000504941	-253.88100813462344	-1555.0134919158706	2.0834337205025664	2.083433720502572	2.088268052080066	0.45855164150200844	1.0	1.0	2.0	0.0	-1555.0134919158706
760000	-1807.4743118775393	-267.0966057420167	-1540.3777061355227	2.192523951681101	2.192523951681102	2.0800203599226763	0.5092118152313592	1.0	1.0	2.0	0.0	-1540.3777061355227
761000	-1808.9480317831176	-272.70345363001906	-1536.2445781530985	2.2271509519351174	2.2271509519351076	3.2217523826844623	0.7932110139470565	1.0	1.0	2.0	0.0	-1536.2445781530985
762000	-1807.3540348869653	-263.0323882697491	-1544.3216466172162	2.1616859374187523	2.1616859374187536	1.7956619829565834	0.4530644520903359	1.0	1.0	2.0	0.0	-1544.3216466172162
763000	-1807.094417418041	-262.4330797062665	-1544.6613377117746	2.1547098507379423	2.1547098507379463	2.000181475805532	0.49161773874211573	1.0	1.0	2.0	0.0	-1544.6613377117746
764000	-1808.1540504523268	-266.2196576776655	-1541.9343927746613	2.182771392658297	2.1827713926582994	2.2515973099736666	0.6383042775714415	1.0	1.0	2.0	0.0	-1541.9343927746613
765000	-1809.914457615139	-266.74294698911814	-1543.171510626021	2.184016100395485	2.1840161003954957	2.7091612799932636	0.5537311196763796	1.0	1.0	2.0	0.0	-1543.171510626021
766000	-1808.5469925968769	-268.34451712004807	-1540.2024754768288	2.2019918162461427	2.2019918162461622	2.2081571423384716	0.485755137101541	1.0	1.0	2.0	0.0	-1540.2024754768288
767000	-1807.2851250343995	-257.7216071867411	-1549.5635178476584	2.121609210269301	2.1216092102693085	1.391136523729924	0.386254089600254	1.0	1.0	2.0	0.0	-1549.5635178476584
768000	-1807.8049380401737	-279.36797248054995	-1528.4369655596238	2.3079329373463993	2.307932937346395	0.7189725621225475	0.20676696498818709	1.0	1.0	2.0	0.0	-1528.4369655596238
769000	-1806.870986450169	-257.3275264022068	-1549.5434600479623	2.125136664202032	2.125136664202034	0.7468967077230633	0.21045011136550862	1.0	1.0	2.0	0.0	-1549.5434600479623
770000	-1808.4203100713755	-253.98902047121655	-1554.431289600159	2.079105449568639	2.0791054495686407	2.4528137584299095	0.7247057620824399	1.0	1.0	2.0	0.0	-1554.431289600159
771000	-1806.9653962179577	-272.96194624987646	-1534.0034499680812	2.253236948417604	2.2532369484176127	0.8804442388380206	0.2432782612259391	1.0	1.0	2.0	0.0	-1534.0034499680812
772000	-1806.750880901032	-269.60099301726643	-1537.1498878837656	2.2211369145247954	2.221136914524798	1.2980024225384899	0.3406703398833843	1.0	1.0	2.0	0.0	-1537.1498878837656
773000	-1806.5867741562517	-259.6895896878098	-1546.897184468442	2.137663081315147	2.137663081315149	1.4296928747606448	0.37708197548818695	1.0	1.0	2.0	0.0	-1546.897184468442
774000	-1807.0358342103407	-262.14313199926096	-1544.8927022110797	2.1619103673137707	2.1619103673137805	1.089760353125398	0.24260938097252652	1.0	1.0	2.0	0.0	-1544.8927022110797
775000	-1805.1915602231168	-260.44715453702685	-1544.74440568609	2.1569538061090547	2.156953806109054	0.1885404519990086	0.04636934027144855	1.0	1.0	2.0	0.0	-1544.74440568609
776000	-1806.783554687423	-268.51257919560203	-1538.270975491821	2.2121461213172413	2.2121461213172453	1.2829822318734891	0.352884398972079	1.0	1.0	2.0	0.0	-1538.270975491821
777000	-1812.4958724376563	-244.92296694255447	-1567.5729054951018	1.9852517630349198	1.9852517630349196	4.427686305439838	1.0182187346465834	1.0	1.0	2.0	0.0	-1567.5729054951018
778000	-1807.3813597329186	-270.1742951352579	-1537.2070645976607	2.2282204293114605	2.22822042931146	1.0920174270630738	0.2646529166484362	1.0	1.0	2.0	0.0	-1537.2070645976607
779000	-1808.7659880724523	-270.6297733908572	-1538.136214681595	2.2207085817340113	2.22070858173401	2.100921145912352	0.6182515308744094	1.0	1.0	2.0	0.0	-1538.136214681595
780000	-1807.2800254658991	-267.06107390415355	-1540.2189515617456	2.1956105777222024	2.195610577722198	1.7604224200358936	0.42057116193149524	1.0	1.0	2.0	0.0	-1540.2189515617456
781000	-1804.915151936838	-266.1514921605579	-1538.76365977628	2.2042054594165004	2.2042054594165132	0.18570336302235121	0.04789100687232843	1.0	1.0	2.0	0.0	-1538.76365977628
782000	-1807.9000118637	-258.12829488501677	-1549.7717169786831	2.1255037608133	2.125503760813308	1.407283503036357	0.30650257417880095	1.0	1.0	2.0	0.0	-1549.7717169786831
783000	-1809.4093319280803	-273.2829821043645	-1536.1263498237158	2.242829191269926	2.2428291912699296	2.0654773385837397	0.635949499272938	1.0	1.0	2.0	0.0	-1536.1263498237158
784000	-1807.477980283324	-256.8012239085531	-1550.676756374771	2.117650325677859	2.1176503256778556	1.1008055308894173	0.23426451891578493	1.0	1.0	2.0	0.0	-1550.676756374771
785000	-1808.5764229958786	-252.3958697886011	-1556.1805532072776	2.077974623945861	2.077974623945865	1.4237178743231123	0.2972112574042897	1.0	1.0	2.0	0.0	-1556.1805532072776
786000	-1808.7804543906896	-254.5322693689952	-1554.2481850216943	2.0952166703135737	2.095216670313571	1.4825537525400452	0.29261411192222336	1.0	1.0	2.0	0.0	-1554.2481850216943
787000	-1807.3667121452563	-240.17454982476715	-1567.1921623204892	1.983417078679461	1.9834170786794607	0.7408592202425254	0.17820904408033786	1.0	1.0	2.0	0.0	-1567.1921623204892
788000	-1808.3052903625953	-256.4687785806564	-1551.836511781939	2.110818249527144	2.1108182495271426	1.3814537826629723	0.446195534392166	1.0	1.0	2.0	0.0	-1551.836511781939
789000	-1807.2743301912824	-258.58434166249214	-1548.6899885287903	2.123938211030495	2.123938211030494	1.8657824870900015	0.49310045436734196	1.0	1.0	2.0	0.0	-1548.6899885287903
790000	-1807.762466164878	-248.20737285644032	-1559.5550933084378	2.038843421109457	2.0388434211094766	1.75474630884916	0.5033242883531246	1.0	1.0	2.0	0.0	-1559.5550933084378
791000	-1806.2932152165804	-244.54861680602835	-1561.744598410552	2.0217227307289525	2.02172273072894	0.5384747158564166	0.1284594408697466	1.0	1.0	2.0	0.0	-1561.744598410552
792000	-1808.0717253959945	-238.15524665281993	-1569.9164787431746	1.966173313028267	1.9661733130282535	0.7939816342932655	0.18838586144663352	1.0	1.0	2.0	0.0	-1569.9164787431746
793000	-1809.776658241523	-273.8348283027959	-1535.941829938727	2.2414125808613536	2.2414125808613496	2.760289930168269	0.6640303615018777	1.0	1.0	2.0	0.0	-1535.941829938727
794000	-1810.5573510592133	-278.16865546524264	-1532.3886955939706	2.264569440032813	2.2645694400328025	3.9214481476905063	1.0406715847686536	1.0	1.0	2.0	0.0	-1532.3886955939706
795000	-1809.2025086851506	-239.023375496383	-1570.1791331887675	1.9595593235692113	1.959559323569213	2.0353139114983647	0.6139920356308721	1.0	1.0	2.0	0.0	-1570.1791331887675
796000	-1807.8571236946582	-251.7318687268479	-1556.1252549678104	2.072318298739591	2.072318298739588	1.390871339759751	0.34912574966051324	1.0	1.0	2.0	0.0	-1556.1252549678104
797000	-1808.4264156924503	-272.8942899051361	-1535.5321257873143	2.239007910113798	2.2390079101138047	2.1495540497459418	0.6245779482339722	1.0	1.0	2.0	0.0	-1535.5321257873143
798000	-1807.1949735031517	-256.5013588672681	-1550.6936146358837	2.1205099108589427	2.120509910858946	0.5729786832042888	0.11691144805726898	1.0	1.0	2.0	0.0	-1550.6936146358837
799000	-1812.3867627754462	-250.3283572565942	-1562.058405518852	2.058653895122946	2.0586538951229385	1.453167727942637	0.5334737072252573	1.0	1.0	2.0	0.0	-1562.058405518852
800000	-1807.3111739125948	-266.63214050390263	-1540.679033408692	2.196339980799324	2.196339980799338	1.2815134388253615	0.38247225485415565	1.0	1.0	2.0	0.0	-1540.679033408692
801000	-1806.780922407059	-239.39844323901985	-1567.3824791680393	1.9780165842902682	1.9780165842902655	0.6409237530686938	0.1542743450726823	1.0	1.0	2.0	0.0	-1567.3824791680393
802000	-1806.8300351342011	-262.8496935515589	-1543.9803415826423	2.174884339043704	2.174884339043701	0.3692103368516979	0.10309288923199003	1.0	1.0	2.0	0.0	-1543.9803415826423
803000	-1810.4006776937117	-243.0947962148272	-1567.3058814788844	2.009294514039103	2.00929451403911	0.5220135173658	0.19204469192299276	1.0	1.0	2.0	0.0	-1567.3058814788844
804000	-1807.8398920656743	-268.1802841294953	-1539.659607936179	2.213585148418317	2.2135851484183333	0.8678937056049568	0.2619196793013427	1.0	1.0	2.0	0.0	-1539.659607936179
805000	-1812.5784381167662	-273.61349423486564	-1538.9649438819006	2.204194472377337	2.2041944723773335	6.154326623335204	1.5425964824499236	1.0	1.0	2.0	0.0	-1538.9649438819006
806000	-1809.778554437964	-253.08526651380578	-1556.6932879241583	2.076080068134574	2.076080068134566	2.201811350463814	0.4373043998145665	1.0	1.0	2.0	0.0	-1556.6932879241583
807000	-1805.027532065594	-257.1954840472479	-1547.832048018346	2.1280723243954287	2.128072324395426	0.37152543720134146	0.09928001156974299	1.0	1.0	2.0	0.0	-1547.832048018346
808000	-1807.0300027876042	-257.42352509995374	-1549.6064776876506	2.1170452836276428	2.1170452836276445	1.6097839004062353	0.4206505097616495	1.0	1.0	2.0	0.0	-1549.6064776876506
809000	-1807.3260839814889	-236.16711621003097	-1571.1589677714578	1.9506103904973104	1.9506103904973071	0.6881215680861439	0.18574836616403115	1.0	1.0	2.0	0.0	-1571.1589677714578
810000	-1811.3753405386092	-234.11853354252804	-1577.2568069960812	1.913263962965652	1.9132639629656523	2.532131727235961	0.8038513252514988	1.0	1.0	2.0	0.0	-1577.2568069960812
811000	-1808.0157661106055	-262.4274531820179	-1545.5883129285876	2.1566205123374798	2.156620512337481	1.8082175462729848	0.44723706618973064	1.0	1.0	2.0	0.0	-1545.5883129285876
812000	-1809.2082825627076	-268.8084227988264	-1540.3998597638813	2.201452218067417	2.20145221806742	2.627332614473879	0.595640812541082	1.0	1.0	2.0	0.0	-1540.3998597638813
813000	-1810.1394200057237	-274.4351203366662	-1535.7042996690575	2.241009475280101	2.2410094752801073	3.258650423009147	0.8146345330435205	1.0	1.0	2.0	0.0	-1535.7042996690575
814000	-1814.0891083510392	-241.58288227162365	-1572.5062260794155	1.9427182100265437	1.9427182100265463	5.7660983085825475	1.4767385199017478	1.0	1.0	2.0	0.0	-1572.5062260794155
815000	-1807.4680418119742	-271.0166756818625	-1536.4513661301116	2.228860549042185	2.228860549042196	1.7004257014699224	0.421333680409551	1.0	1.0	2.0	0.0	-1536.4513661301116
816000	-1807.7583416203017	-258.12622252941725	-1549.6321190908845	2.1228614129126977	2.1228614129126893	1.6709553711816925	0.3598388116138097	1.0	1.0	2.0	0.0	-1549.6321190908845
817000	-1809.7898648412804	-266.3301938945019	-1543.4596709467785	2.1831223651682317	2.18312236516824	2.4413722669392954	0.5166855791200318	1.0	1.0	2.0	0.0	-1543.4596709467785
818000	-1809.7031452727358	-277.5271441582657	-1532.1760011144702	2.283655551100938	2.283655551100944	1.6559365214786514	0.3601977111454977	1.0	1.0	2.0	0.0	-1532.1760011144702
819000	-1808.5077717675817	-264.8946877605442	-1543.6130840070375	2.189151309545999	2.1891513095459953	0.6663956487715105	0.12816256720367156	1.0	1.0	2.0	0.0	-1543.6130840070375
820000	-1808.1733244015072	-260.4813072121433	-1547.692017189364	2.1343166241540388	2.134316624154034	2.4046912321105176	0.5979029599300673	1.0	1.0	2.0	0.0	-1547.692017189364
821000	-1806.254030078357	-260.2980301766891	-1545.9559999016678	2.1518640009883314	2.1518640009883314	0.5522879340598259	0.14810731183510423	1.0	1.0	2.0	0.0	-1545.9559999016678
822000	-1808.5600937163722	-255.08307333303156	-1553.4770203833407	2.0827656374217463	2.0827656374217494	3.0350197213428007	0.794543590188963	1.0	1.0	2.0	0.0	-1553.4770203833407
823000	-1806.8875082791333	-277.17120640188426	-1529.716301877249	2.288810555164809	2.2888105551648192	0.826944647928518	0.21083802258903506	1.0	1.0	2.0	0.0	-1529.716301877249
824000	-1807.03939326799	-259.88415398632185	-1547.1552392816682	2.1396984197414097	2.139698419741408	1.4241616261429777	0.3314005975497552	1.0	1.0	2.0	0.0	-1547.1552392816682
825000	-1806.9202844530673	-262.9416509784214	-1543.978633474646	2.1661213606499126	2.1661213606499157	1.2525516389962037	0.3698508579854243	1.0	1.0	2.0	0.0	-1543.978633474646
826000	-1807.1612390453665	-250.61795646356563	-1556.543282581801	2.0595824542427583	2.0595824542427588	1.7116950723182796	0.4524091925152242	1.0	1.0	2.0	0.0	-1556.543282581801
827000	-1808.295467530169	-268.3137995394202	-1539.9816679907487	2.1968238629248185	2.196823862924819	2.568392185058244	0.7188244272093913	1.0	1.0	2.0	0.0	-1539.9816679907487
828000	-1807.7205139335042	-268.536679327785	-1539.1838346057193	2.2196204008669413	2.2196204008669387	0.5767626426607692	0.1807097185677238	1.0	1.0	2.0	0.0	-1539.1838346057193
829000	-1807.8356208593232	-264.696491508082	-1543.139129351241	2.1869206943165787	2.186920694316578	0.6686249126063717	0.19708282791482568	1.0	1.0	2.0	0.0	-1543.139129351241
830000	-1808.671624994549	-264.7748915968984	-1543.8967333976505	2.170731622728786	2.1707316227287907	2.3080029908333346	0.5909435426364987	1.0	1.0	2.0	0.0	-1543.8967333976505
831000	-1808.8329053748078	-256.4516019924195	-1552.3813033823883	2.0941313152175445	2.0941313152175356	2.985089718249833	0.8404779596345744	1.0	1.0	2.0	0.0	-1552.3813033823883
832000	-1809.9057300205723	-259.7600070182311	-1550.1457230023411	2.117448962066066	2.1174489620660712	3.362617402339277	0.9555518535929626	1.0	1.0	2.0	0.0	-1550.1457230023411
833000	-1808.1684153850897	-256.81176407377205	-1551.3566513113176	2.106117000592603	2.1061170005926115	2.181167658781665	0.5571813695648331	1.0	1.0	2.0	0.0	-1551.3566513113176
834000	-1808.2613177884987	-275.74185799493597	-1532.5194597935626	2.2683204659389085	2.268320465938908	1.7158158400322927	0.3666013997312442	1.0	1.0	2.0	0.0	-1532.5194597935626
835000	-1808.5419024670905	-234.63435079340806	-1573.9075516736825	1.936582901222188	1.9365829012221973	0.808130484645325	0.22719015886320582	1.0	1.0	2.0	0.0	-1573.9075516736825
836000	-1808.3052709168321	-272.0273850023686	-1536.2778859144635	2.247470354976005	2.247470354976012	0.7417975420856007	0.14364076125900352	1.0	1.0	2.0	0.0	-1536.2778859144635
837000	-1807.5388185039822	-262.6224405281535	-1544.9163779758287	2.170009658544297	2.170009658544303	0.6497469717014798	0.18392668358651193	1.0	1.0	2.0	0.0	-1544.9163779758287
838000	-1807.644020847573	-259.23747927736093	-1548.406541570212	2.1432772147070143	2.1432772147070285	0.558741156251223	0.11799071359836852	1.0	1.0	2.0	0.0	-1548.406541570212
839000	-1808.489234293499	-274.4735267142632	-1534.0157075792358	2.2561085506892224	2.2561085506892087	1.7631607856890876	0.5254169012910823	1.0	1.0	2.0	0.0	-1534.0157075792358
840000	-1811.813322511602	-287.5283689038054	-1524.2849536077968	2.338042131804408	2.3380421318044164	4.329567871758515	1.12129612760848	1.0	1.0	2.0	0.0	-1524.2849536077968
841000	-1810.3198175254288	-229.04548813002884	-1581.2743293954	1.8807717310977174	1.880771731097709	1.7450476269385502	0.44245153188628344	1.0	1.0	2.0	0.0	-1581.2743293954
842000	-1805.9109724734947	-258.7466382754742	-1547.1643341980205	2.133337585591419	2.1333375855914167	1.0995235542987425	0.28662584698318466	1.0	1.0	2.0	0.0	-1547.1643341980205
843000	-1808.2750235393019	-271.63466055029636	-1536.6403629890056	2.236277891401245	2.236277891401249	1.4491334214815699	0.3950039123890799	1.0	1.0	2.0	0.0	-1536.6403629890056
844000	-1808.8462547579338	-247.9638435940571	-1560.8824111638767	2.0453921596765783	2.0453921596765774	1.017921880345492	0.20575531158469815	1.0	1.0	2.0	0.0	-1560.8824111638767
845000	-1807.7309530394348	-263.6247970642559	-1544.1061559751788	2.16028645117998	2.160286451179978	2.3928853291196126	0.6172412319556823	1.0	1.0	2.0	0.0	-1544.1061559751788
846000	-1808.5986229899945	-256.6372883077449	-1551.9613346822496	2.1038229118376055	2.1038229118376046	2.17648967137398	0.664414454660005	1.0	1.0	2.0	0.0	-1551.9613346822496
847000	-1805.9736003629366	-261.3184643204864	-1544.6551360424503	2.1586579755790827	2.1586579755790862	0.6986428889954912	0.20179354059253346	1.0	1.0	2.0	0.0	-1544.6551360424503
848000	-1807.377110282137	-264.9977341518298	-1542.3793761303073	2.187029975516221	2.187029975516234	0.9311615435532306	0.22259317332635903	1.0	1.0	2.0	0.0	-1542.3793761303073
849000	-1810.7719269153035	-271.8469568649892	-1538.9249700503144	2.2092586159806666	2.2092586159806675	4.127422913101985	1.191479581262407	1.0	1.0	2.0	0.0	-1538.9249700503144
850000	-1812.5199288939823	-259.18648507373103	-1553.3334438202512	2.0864665404387113	2.086466540438715	6.067489372817075	1.4185613622125415	1.0	1.0	2.0	0.0	-1553.3334438202512
851000	-1806.324654845703	-272.0982206377366	-1534.2264342079663	2.244860350538006	2.2448603505380103	1.0142426276851415	0.2571727277322761	1.0	1.0	2.0	0.0	-1534.2264342079663
852000	-1806.7904940073493	-263.9546276074323	-1542.835866399917	2.1771453305457	2.1771453305457067	1.0693556271442712	0.23486510237200897	1.0	1.0	2.0	0.0	-1542.835866399917
853000	-1808.3315344193857	-246.39941537430886	-1561.932119045077	2.019696749290777	2.0196967492907856	2.151001129044329	0.611406271900758	1.0	1.0	2.0	0.0	-1561.932119045077
854000	-1807.7488790987086	-263.6627419472794	-1544.086137151429	2.1630612483202554	2.163061248320262	2.1598552234894424	0.5531529918942331	1.0	1.0	2.0	0.0	-1544.086137151429
855000	-1807.2936835515798	-273.9395228721899	-1533.35416067939	2.2571566606203364	2.257156660620333	1.2901671220328148	0.33785520474479136	1.0	1.0	2.0	0.0	-1533.35416067939
856000	-1805.6249405852102	-263.587816274611	-1542.0371243105992	2.1794111957544375	2.1794111957544424	0.5401319558449672	0.12367292537645715	1.0	1.0	2.0	0.0	-1542.0371243105992
857000	-1805.34409080706	-254.20218494659454	-1551.1419058604654	2.1046318757557994	2.1046318757557994	0.2406234637761925	0.06748791223485463	1.0	1.0	2.0	0.0	-1551.1419058604654
858000	-1806.2929932453242	-238.85676733508757	-1567.4362259102365	1.9772278751978576	1.977227875197866	0.27382096594390376	0.07495666958316928	1.0	1.0	2.0	0.0	-1567.4362259102365
859000	-1807.6146150778422	-252.476592441567	-1555.1380226362753	2.0833192279662947	2.0833192279662964	0.9431078401067544	0.21312239655847662	1.0	1.0	2.0	0.0	-1555.1380226362753
860000	-1808.350771712223	-264.24835772053007	-1544.1024139916929	2.1597739627829577	2.1597739627829635	2.9036119024909546	0.7919595746982196	1.0	1.0	2.0	0.0	-1544.1024139916929
861000	-1806.9066519552027	-262.17014001835673	-1544.736511936846	2.160071912170786	2.160071912170804	1.243184364997321	0.33819127041987523	1.0	1.0	2.0	0.0	-1544.736511936846
862000	-1807.1239006309286	-243.72159808754606	-1563.4023025433826	2.007082256856508	2.0070822568565068	1.2950325872718427	0.31300182019316186	1.0	1.0	2.0	0.0	-1563.4023025433826
863000	-1808.2334682621838	-279.4571728789419	-1528.7762953832419	2.300522899499376	2.3005228994993674	1.5011202119103588	0.4084930372538018	1.0	1.0	2.0	0.0	-1528.7762953832419
864000	-1806.2821285432926	-255.37264233620067	-1550.909486207092	2.1065605112192367	2.106560511219245	0.9715354576326436	0.27413419522722005	1.0	1.0	2.0	0.0	-1550.909486207092
865000	-1810.0179487600512	-253.42624995557532	-1556.591698804476	2.062059087455173	2.062059087455181	3.606617441643673	1.0666930420936294	1.0	1.0	2.0	0.0	-1556.591698804476
866000	-1810.8872506593464	-265.81291592260504	-1545.0743347367413	2.1705234735442533	2.170523473544257	3.196987182629712	0.7651179776198894	1.0	1.0	2.0	0.0	-1545.0743347367413
867000	-1807.6413616084515	-259.2228941777917	-1548.4184674306598	2.129008752101053	2.129008752101049	1.8402366211962662	0.5448997562539462	1.0	1.0	2.0	0.0	-1548.4184674306598
868000	-1807.693735109929	-268.1552331698582	-1539.5385019400708	2.1981311745275316	2.1981311745275316	2.359286477857328	0.6115077654624183	1.0	1.0	2.0	0.0	-1539.5385019400708
869000	-1809.9670802681687	-242.96926054862269	-1566.997819719546	1.987416111332909	1.9874161113328952	2.486602614391139	0.7442017338689999	1.0	1.0	2.0	0.0	-1566.997819719546
870000	-1806.674372529917	-254.06636596246014	-1552.6080065674569	2.0953349124834535	2.095334912483464	1.0307740622189059	0.26421151112673846	1.0	1.0	2.0	0.0	-1552.6080065674569
871000	-1809.326503184825	-250.09098609688832	-1559.2355170879366	2.054314433935998	2.0543144339360047	1.7785343852647832	0.4947872942970238	1.0	1.0	2.0	0.0	-1559.2355170879366
872000	-1808.8990993274656	-269.4656938940939	-1539.4334054333717	2.1988994834019864	2.1988994834019935	3.3416775061974007	0.8468053501979496	1.0	1.0	2.0	0.0	-1539.4334054333717
873000	-1806.0582815899193	-242.36765706081212	-1563.690624529107	2.0052945587543576	2.0052945587543483	0.37859111257406547	0.09140303228104629	1.0	1.0	2.0	0.0	-1563.690624529107
874000	-1806.6986327067527	-263.404561342277	-1543.2940713644757	2.180149304542246	2.1801493045422453	0.32521344394644597	0.06620956485573408	1.0	1.0	2.0	0.0	-1543.2940713644757
875000	-1808.9159190433838	-250.54421533301905	-1558.3717037103647	2.053416867126366	2.053416867126359	2.226302218360399	0.6086428812185612	1.0	1.0	2.0	0.0	-1558.3717037103647
876000	-1806.8192815591822	-248.11243634737724	-1558.7068452118049	2.0514411811102446	2.051441181110247	0.5099634790823999	0.13179565460169373	1.0	1.0	2.0	0.0	-1558.7068452118049
877000	-1806.1556672615447	-253.74632970668964	-1552.409337554855	2.0921631946858015	2.092163194685814	1.0716008102097159	0.2863646316416786	1.0	1.0	2.0	0.0	-1552.409337554855
878000	-1809.9778880453966	-242.588530164245	-1567.3893578811517	1.9852070454087452	1.9852070454087338	2.426540259660721	0.6903286791055117	1.0	1.0	2.0	0.0	-1567.3893578811517
879000	-1805.7110868828672	-262.0465729350487	-1543.6645139478185	2.1673871905117195	2.1673871905117146	0.4505988726992043	0.12387435826147171	1.0	1.0	2.0	0.0	-1543.6645139478185
880000	-1806.6502710449408	-244.1499602439668	-1562.5003108009741	2.0124242222989324	2.012424222298934	1.1015376014877427	0.28971076926985034	1.0	1.0	2.0	0.0	-1562.5003108009741
881000	-1808.0146234626477	-265.00893104596634	-1543.0056924166813	2.1715236203085424	2.17152362030854	2.384747872680216	0.6526033519437289	1.0	1.0	2.0	0.0	-1543.0056924166813
882000	-1808.5873313797856	-269.90650509065154	-1538.680826289134	2.2134088683455713	2.2134088683455633	2.272115422487888	0.6052041990270522	1.0	1.0	2.0	0.0	-1538.680826289134
883000	-1806.6442906170098	-269.5091918677745	-1537.1350987492353	2.2242294512890988	2.2242294512890943	0.9268249791794074	0.24663523829439502	1.0	1.0	2.0	0.0	-1537.1350987492353
884000	-1806.0225743192173	-252.63731192773633	-1553.3852623914809	2.090897524497812	2.090897524497828	0.328595884373932	0.07319422470801244	1.0	1.0	2.0	0.0	-1553.3852623914809
885000	-1806.7874931895926	-253.9905406822984	-1552.7969525072942	2.092449268011421	2.0924492680114333	1.2314736544485978	0.3361565477410046	1.0	1.0	2.0	0.0	-1552.7969525072942
886000	-1806.6792902401114	-257.50538330274344	-1549.173906937368	2.1235843175074747	2.123584317507478	1.0470675055407996	0.27559200601833733	1.0	1.0	2.0	0.0	-1549.173906937368
887000	-1807.2591020130665	-259.9302651113513	-1547.3288369017152	2.1364199105016666	2.1364199105016706	1.7721976368172618	0.42537172756733443	1.0	1.0	2.0	0.0	-1547.3288369017152
888000	-1806.656418588751	-258.9687234438487	-1547.6876951449024	2.133029949504541	2.133029949504541	1.2777600393538657	0.3676232558933204	1.0	1.0	2.0	0.0	-1547.6876951449024
889000	-1808.4910414496705	-263.7358929671046	-1544.755148482566	2.156694400675159	2.1566944006751445	2.765854108197387	0.7891180604339515	1.0	1.0	2.0	0.0	-1544.755148482566
890000	-1810.0933456732114	-241.05821812423608	-1569.0351275489754	1.979040600329394	1.979040600329391	1.7670048071747027	0.5642939252817977	1.0	1.0	2.0	0.0	-1569.0351275489754
891000	-1806.2226506496345	-250.11033206706313	-1556.1123185825713	2.061985292380086	2.061985292380088	1.0714198659523162	0.294884481656937	1.0	1.0	2.0	0.0	-1556.1123185825713
892000	-1806.7243878641195	-265.05847906771805	-1541.6659087964015	2.1841913470963483	2.1841913470963448	1.219036125234607	0.338227321311624	1.0	1.0	2.0	0.0	-1541.6659087964015
893000	-1812.374363985506	-254.5969209973362	-1557.77744298817	2.0581188056689728	2.058118805668967	4.835149098896685	1.4846755875174746	1.0	1.0	2.0	0.0	-1557.77744298817
894000	-1806.2958638962602	-257.6655078479692	-1548.630356048291	2.1262311664653764	2.126231166465379	0.8990346440614564	0.2641256326147567	1.0	1.0	2.0	0.0	-1548.630356048291
895000	-1806.8424915582902	-262.25749779499125	-1544.584993763299	2.1578837883611723	2.1578837883611848	1.542404460224286	0.3905506390494001	1.0	1.0	2.0	0.0	-1544.584993763299
