# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Nov 03 16:56:31 CET 2020 [seed=1604418990202]
# TreeTime_26102020.xml
state	location.rates.NY.other	location.rates.other.NY	location.indicators.NY.other	location.indicators.other.NY	location.nonZeroRates
420000	1.6359799831398347	0.3648455130649847	1.0	1.0	2.0
421000	0.12013682584595008	0.029692559320539238	1.0	1.0	2.0
422000	3.4468715235652874	0.8999422321818494	1.0	1.0	2.0
423000	0.853892987553028	0.21302934159713216	1.0	1.0	2.0
424000	2.5442190687453463	0.6655106431814812	1.0	1.0	2.0
425000	0.06697136699765643	0.01937938533233348	1.0	1.0	2.0
426000	2.272458481873513	0.5483066801743118	1.0	1.0	2.0
427000	0.23627936040876474	0.07085483362052603	1.0	1.0	2.0
428000	0.28275976509997797	0.07290032871561543	1.0	1.0	2.0
429000	1.2758340151857686	0.2546273220745114	1.0	1.0	2.0
430000	2.012225209646289	0.5594945946238375	1.0	1.0	2.0
431000	2.816454531117705	0.7998466141647232	1.0	1.0	2.0
432000	0.08395356683272863	0.018997354542804757	1.0	1.0	2.0
433000	1.5685578430418714	0.428810237437887	1.0	1.0	2.0
434000	1.4718040336168614	0.39833530860991617	1.0	1.0	2.0
435000	2.5348855294965773	0.7193148722965732	1.0	1.0	2.0
436000	0.878540949394673	0.2165168632250903	1.0	1.0	2.0
437000	1.6084968000285647	0.3757095810384971	1.0	1.0	2.0
438000	0.802433731705248	0.18073486349273607	1.0	1.0	2.0
439000	0.11928544843436621	0.02960237581879564	1.0	1.0	2.0
440000	2.557143252988552	0.6916539586651255	1.0	1.0	2.0
441000	0.7457420256074886	0.15693870581040847	1.0	1.0	2.0
442000	3.955511523229484	0.9950401372733252	1.0	1.0	2.0
443000	0.3128100761298676	0.08327762748564493	1.0	1.0	2.0
444000	0.9973501957256486	0.28663830248612515	1.0	1.0	2.0
445000	0.3343650297514088	0.08683110471115153	1.0	1.0	2.0
446000	0.079690886316123	0.015764403304485086	1.0	1.0	2.0
447000	1.7061696251859584	0.4433691148916321	1.0	1.0	2.0
448000	0.7225311873021832	0.20394661352583301	1.0	1.0	2.0
449000	1.8424791000546175	0.48568653350308016	1.0	1.0	2.0
450000	2.567909980042912	0.6024966094532799	1.0	1.0	2.0
451000	0.6255169442889816	0.15726407265793	1.0	1.0	2.0
452000	1.4969422654461255	0.4396833698256135	1.0	1.0	2.0
453000	7.598380848213168	2.10138395321093	1.0	1.0	2.0
454000	1.374775242044724	0.38084293107495165	1.0	1.0	2.0
455000	1.5961760360058506	0.405819644917936	1.0	1.0	2.0
456000	1.6412382860342454	0.40735086281729005	1.0	1.0	2.0
457000	0.9531429489492457	0.19498376295824005	1.0	1.0	2.0
458000	3.3709008769205164	0.7067369195795541	1.0	1.0	2.0
459000	1.2620786889298097	0.29299716770348133	1.0	1.0	2.0
460000	0.45548303870942825	0.1272844185818982	1.0	1.0	2.0
461000	0.5436918791882219	0.13960112003672923	1.0	1.0	2.0
462000	1.5134634009718935	0.41744564729804345	1.0	1.0	2.0
463000	4.3443241438627425	1.2739732068973337	1.0	1.0	2.0
464000	0.9876919042642799	0.24189068102801475	1.0	1.0	2.0
465000	5.12801329515742	1.4090252336058346	1.0	1.0	2.0
466000	0.5986049960135874	0.18624399664324162	1.0	1.0	2.0
467000	0.39480103325676225	0.1452681287070823	1.0	1.0	2.0
468000	1.4943637036575148	0.39822005785280934	1.0	1.0	2.0
469000	0.6026162386584705	0.15392943015182362	1.0	1.0	2.0
470000	2.2809526286027584	0.5430489556211541	1.0	1.0	2.0
471000	0.6596384390340099	0.20829553877803647	1.0	1.0	2.0
472000	0.2651621866442494	0.06087120634942991	1.0	1.0	2.0
473000	2.348935660739553	0.6270762668569977	1.0	1.0	2.0
474000	2.693686028558242	0.5921549699165013	1.0	1.0	2.0
475000	3.5259499037392112	0.9586664839151164	1.0	1.0	2.0
476000	1.0156088146425826	0.30922340498042955	1.0	1.0	2.0
477000	2.8860341436918135	0.7685804227021109	1.0	1.0	2.0
478000	2.5974006091288366	0.6785365038352247	1.0	1.0	2.0
479000	1.4926896971457448	0.4099924603052988	1.0	1.0	2.0
480000	6.068145715573164	2.0232772918171977	1.0	1.0	2.0
481000	2.1943347073734527	0.4422258379683805	1.0	1.0	2.0
482000	1.624144184183953	0.4313863008058283	1.0	1.0	2.0
483000	0.7775408255501824	0.22628507365322728	1.0	1.0	2.0
484000	1.4189028124951162	0.36530890429430873	1.0	1.0	2.0
485000	0.15949276086173161	0.03818121219128179	1.0	1.0	2.0
486000	1.216190309383785	0.36885328280309476	1.0	1.0	2.0
487000	2.080563485822308	0.5509533951907308	1.0	1.0	2.0
488000	0.8754013227429938	0.20838224890638357	1.0	1.0	2.0
489000	0.5917115054529722	0.11905846337475814	1.0	1.0	2.0
490000	0.7399916482607528	0.22339974759259493	1.0	1.0	2.0
491000	0.8853405636202957	0.23093188839846082	1.0	1.0	2.0
492000	2.5117683887809825	0.5937433119542352	1.0	1.0	2.0
493000	1.4920212861286055	0.40316887778339683	1.0	1.0	2.0
494000	4.30015431975509	1.004845605120682	1.0	1.0	2.0
495000	2.2456394561609323	0.6990567108669647	1.0	1.0	2.0
496000	1.3286702808057345	0.36155130321317996	1.0	1.0	2.0
497000	0.7144753859790265	0.18404317420240499	1.0	1.0	2.0
498000	1.3263147958386579	0.3320534526040703	1.0	1.0	2.0
499000	2.3019247622060806	0.5004914977791255	1.0	1.0	2.0
500000	0.6875245533703415	0.20773087753439123	1.0	1.0	2.0
501000	2.4347389543443803	0.6558207340425125	1.0	1.0	2.0
502000	3.749512232924849	0.9356032807968232	1.0	1.0	2.0
503000	2.1137551372771406	0.5977194081738865	1.0	1.0	2.0
504000	2.2779710373004036	0.6704371915700649	1.0	1.0	2.0
505000	4.883506993264446	1.146035169362022	1.0	1.0	2.0
506000	3.236372692732432	1.1370345197973502	1.0	1.0	2.0
507000	1.1820648050058618	0.33633396617928824	1.0	1.0	2.0
508000	1.3904008784692161	0.33049755399973474	1.0	1.0	2.0
509000	0.280985598952662	0.06444873983724173	1.0	1.0	2.0
510000	0.14689158961369905	0.037807603210826095	1.0	1.0	2.0
511000	2.8561211908569835	0.6725629895758887	1.0	1.0	2.0
512000	0.9815835017099788	0.22883418002975153	1.0	1.0	2.0
513000	1.556008064320245	0.40649780353274717	1.0	1.0	2.0
514000	2.057772408944421	0.5439627268908499	1.0	1.0	2.0
515000	2.6021401617631894	0.5640432156997235	1.0	1.0	2.0
516000	1.2668554203762268	0.3829184489417457	1.0	1.0	2.0
517000	3.71149782185326	0.8578995853759729	1.0	1.0	2.0
518000	1.0170673497197216	0.2908843670612902	1.0	1.0	2.0
519000	1.336277579356548	0.289186357113338	1.0	1.0	2.0
520000	2.148804522185475	0.6531104427784015	1.0	1.0	2.0
521000	0.15834245249640644	0.04249599024887244	1.0	1.0	2.0
522000	0.9950323912291946	0.2682396528415899	1.0	1.0	2.0
523000	0.8527866024748986	0.25690362537302314	1.0	1.0	2.0
524000	4.605442525468336	1.0891963716457138	1.0	1.0	2.0
525000	1.4535694179428227	0.3837899958396372	1.0	1.0	2.0
526000	0.6945854705832961	0.1918516728078641	1.0	1.0	2.0
527000	3.305537419508229	0.70802351075193	1.0	1.0	2.0
528000	1.1399318631433952	0.3517063703089456	1.0	1.0	2.0
529000	0.5115716478490033	0.1539623812544329	1.0	1.0	2.0
530000	0.8256134562817343	0.23499786839770323	1.0	1.0	2.0
531000	0.8014796841998371	0.20788547043964897	1.0	1.0	2.0
532000	2.0154909396911935	0.5119979874175862	1.0	1.0	2.0
533000	0.8758985127571582	0.280202796151118	1.0	1.0	2.0
534000	0.42217846777733814	0.11068421800587508	1.0	1.0	2.0
535000	1.778006315662885	0.4246921816955307	1.0	1.0	2.0
536000	1.2042165410162746	0.2948444422221907	1.0	1.0	2.0
537000	2.786985474092871	0.641602108882695	1.0	1.0	2.0
538000	0.5912458712952192	0.1727925313367281	1.0	1.0	2.0
539000	0.32612933031651525	0.0852389859912748	1.0	1.0	2.0
540000	0.8699596412112229	0.22584605894734094	1.0	1.0	2.0
541000	3.3961641983498008	0.7807056579408019	1.0	1.0	2.0
542000	1.8368212468730918	0.5529403630963386	1.0	1.0	2.0
543000	2.4778570575769865	0.7324751388066417	1.0	1.0	2.0
544000	1.2169094725055696	0.36125918987081734	1.0	1.0	2.0
545000	1.9453822575570043	0.37368320969956614	1.0	1.0	2.0
546000	1.1092866182603858	0.3029977212417808	1.0	1.0	2.0
547000	0.4296031326368338	0.10954897802052495	1.0	1.0	2.0
548000	0.7752712387534657	0.20147240714360684	1.0	1.0	2.0
549000	2.0680145049393657	0.47941214588357556	1.0	1.0	2.0
550000	0.8188759754505899	0.14465449412110587	1.0	1.0	2.0
551000	0.7919653991138863	0.22645864899677356	1.0	1.0	2.0
552000	1.2373196389284113	0.3547947193452032	1.0	1.0	2.0
553000	1.5839797223833132	0.35918598450003847	1.0	1.0	2.0
554000	1.3918704328247224	0.3683642390317412	1.0	1.0	2.0
555000	1.3109893679270173	0.3391261417395447	1.0	1.0	2.0
556000	0.6111048433359565	0.18578870421525537	1.0	1.0	2.0
557000	1.6540376819696445	0.3990207976850796	1.0	1.0	2.0
558000	1.5700151787946786	0.4916558466863708	1.0	1.0	2.0
559000	1.1079672511317054	0.3156526522666605	1.0	1.0	2.0
560000	2.2069250173074475	0.4718958013041371	1.0	1.0	2.0
561000	2.5472484491328187	0.5218290493123057	1.0	1.0	2.0
562000	2.6987833604925178	0.7384013897365321	1.0	1.0	2.0
563000	0.23345216490785925	0.06283276204223515	1.0	1.0	2.0
564000	0.6667892698709145	0.19719049044715348	1.0	1.0	2.0
565000	1.8497101054599936	0.4685312450695072	1.0	1.0	2.0
566000	0.2770820251518967	0.07664446514154875	1.0	1.0	2.0
567000	2.905715934206749	0.8929378175790612	1.0	1.0	2.0
568000	1.4479213267794548	0.37813069575825947	1.0	1.0	2.0
569000	5.014848537543554	1.2628900645130388	1.0	1.0	2.0
570000	2.0960649408533913	0.4488020922090049	1.0	1.0	2.0
571000	0.7693704088732266	0.2037283950868924	1.0	1.0	2.0
572000	1.6839108786092292	0.5412048096766452	1.0	1.0	2.0
573000	2.296660732463457	0.4304288291584754	1.0	1.0	2.0
574000	3.307651905759696	0.6575782321821355	1.0	1.0	2.0
575000	3.2963246287680743	0.7902060475394329	1.0	1.0	2.0
576000	0.3481374240979797	0.07732176420321415	1.0	1.0	2.0
577000	1.0092910831792539	0.33694965609015604	1.0	1.0	2.0
578000	1.2365098056153716	0.30829865732968215	1.0	1.0	2.0
579000	0.6840414334451663	0.17898520444163132	1.0	1.0	2.0
580000	1.824899571584813	0.3726520310467774	1.0	1.0	2.0
581000	0.770805689573984	0.19008567131094115	1.0	1.0	2.0
582000	0.6724695630976177	0.1576680617956194	1.0	1.0	2.0
583000	1.405902286106246	0.4017337195488665	1.0	1.0	2.0
584000	0.2094858487706542	0.06407352572744833	1.0	1.0	2.0
585000	2.0118994538138537	0.5649399420190874	1.0	1.0	2.0
586000	2.0669965042907985	0.47998221135233743	1.0	1.0	2.0
587000	1.4564215477464284	0.421006776002085	1.0	1.0	2.0
588000	1.0619330388127493	0.2476044607729024	1.0	1.0	2.0
589000	0.08713663157557212	0.018812949871914814	1.0	1.0	2.0
590000	2.593090687380233	0.6735083635775042	1.0	1.0	2.0
591000	0.6005707095068126	0.15819627174423131	1.0	1.0	2.0
592000	1.0953161738587736	0.266629476721328	1.0	1.0	2.0
593000	0.190321926306998	0.03728888714611704	1.0	1.0	2.0
594000	1.2603333207085008	0.35541471610808056	1.0	1.0	2.0
595000	2.8325346959733695	0.9346076216206844	1.0	1.0	2.0
596000	0.9347135799073667	0.24377277552124738	1.0	1.0	2.0
597000	1.5486225660047888	0.41905738105938106	1.0	1.0	2.0
598000	4.2121698277051545	1.2929718129921843	1.0	1.0	2.0
599000	4.182710555561365	1.0407415853493147	1.0	1.0	2.0
600000	0.6305606483831554	0.2213839800138809	1.0	1.0	2.0
601000	1.3458339066593896	0.3576948550905302	1.0	1.0	2.0
602000	1.929614250906071	0.586046662541506	1.0	1.0	2.0
603000	1.4912460144050947	0.40884529357983557	1.0	1.0	2.0
604000	0.7834853187929433	0.18583112776101973	1.0	1.0	2.0
605000	1.2505882662651968	0.35755412599228	1.0	1.0	2.0
606000	0.19900365807728762	0.04595585297580744	1.0	1.0	2.0
607000	1.2637957609444195	0.30586323981136115	1.0	1.0	2.0
608000	1.9883272411413297	0.41207472645380344	1.0	1.0	2.0
609000	3.4005714960844644	0.8850781249873925	1.0	1.0	2.0
610000	1.450725367991442	0.4412839016727765	1.0	1.0	2.0
611000	0.8872925371985191	0.18109443732938527	1.0	1.0	2.0
612000	1.72746652179195	0.46835847561278704	1.0	1.0	2.0
613000	0.31970637238781024	0.084521277381868	1.0	1.0	2.0
614000	1.1731677318142772	0.2866229515649919	1.0	1.0	2.0
615000	0.7788898022420783	0.2666206439286131	1.0	1.0	2.0
616000	3.8263118630885615	0.9026667504855134	1.0	1.0	2.0
617000	0.5834991584450147	0.1403030348479848	1.0	1.0	2.0
618000	1.9828510796934282	0.4341027192111364	1.0	1.0	2.0
619000	0.5472144695291845	0.14327269604695103	1.0	1.0	2.0
620000	0.9965887268942162	0.2622890842112872	1.0	1.0	2.0
621000	2.0551382182231728	0.5380622746710846	1.0	1.0	2.0
622000	1.5547538506484002	0.4283584982407118	1.0	1.0	2.0
623000	0.7441095329458555	0.16641312773548367	1.0	1.0	2.0
624000	0.8557529478721767	0.1803037854697616	1.0	1.0	2.0
625000	1.4896477736865574	0.46923779323229853	1.0	1.0	2.0
626000	0.4582814262301922	0.13045807104553084	1.0	1.0	2.0
627000	3.3987176140114057	0.9300418649254533	1.0	1.0	2.0
628000	1.3075670196985085	0.3570648017327917	1.0	1.0	2.0
629000	2.0068600243269823	0.4628364884954461	1.0	1.0	2.0
630000	0.9778939110758779	0.262955314816237	1.0	1.0	2.0
631000	2.0835795672249797	0.5114719250965496	1.0	1.0	2.0
632000	1.3801943533073984	0.3764137610117987	1.0	1.0	2.0
633000	0.3754296234728262	0.0836425373859734	1.0	1.0	2.0
634000	0.6598263011369433	0.13030597964451623	1.0	1.0	2.0
635000	2.1376397542998915	0.485338854225654	1.0	1.0	2.0
636000	1.1655900392514151	0.26496456753993897	1.0	1.0	2.0
637000	1.0598741503185745	0.24256805619999677	1.0	1.0	2.0
638000	1.2289482066670123	0.26599978455446627	1.0	1.0	2.0
639000	0.7539753968393197	0.21594120316929294	1.0	1.0	2.0
640000	3.2199489909521093	0.8337250811538899	1.0	1.0	2.0
641000	3.2086802633053915	0.7336077902758829	1.0	1.0	2.0
642000	1.78507300197449	0.5428207625524892	1.0	1.0	2.0
643000	0.2376655947619182	0.06671794587022865	1.0	1.0	2.0
644000	4.390182992651468	0.9950306185922346	1.0	1.0	2.0
645000	1.8321608693355194	0.5590940188295085	1.0	1.0	2.0
646000	1.8893990772512783	0.4978052635501646	1.0	1.0	2.0
647000	1.5728411142779786	0.4470339408053304	1.0	1.0	2.0
648000	1.1498768582070493	0.237453715231477	1.0	1.0	2.0
649000	3.867826731887287	0.894529545267033	1.0	1.0	2.0
650000	1.1578629026082334	0.27902589952882884	1.0	1.0	2.0
651000	3.207267978358619	0.9279779801254198	1.0	1.0	2.0
652000	2.3942807489443823	0.4639590569589105	1.0	1.0	2.0
653000	1.5570116706931993	0.3886268522295268	1.0	1.0	2.0
654000	1.5400817261010138	0.3918884995424045	1.0	1.0	2.0
655000	0.3783052010132607	0.11543269911114157	1.0	1.0	2.0
656000	3.701782187738265	0.9821571044427235	1.0	1.0	2.0
657000	2.098008047667254	0.5514019228499221	1.0	1.0	2.0
658000	0.7380236846720464	0.18606476267370686	1.0	1.0	2.0
659000	1.5619328680480524	0.4301442227506657	1.0	1.0	2.0
660000	0.16228383461157472	0.041236760668858174	1.0	1.0	2.0
661000	1.5813771415803697	0.41021077778361753	1.0	1.0	2.0
662000	0.8470331206953317	0.21294717244511652	1.0	1.0	2.0
663000	3.737085765377046	1.098415124994408	1.0	1.0	2.0
664000	1.083102927781576	0.24832540916005638	1.0	1.0	2.0
665000	0.3374118829959958	0.09440875284609906	1.0	1.0	2.0
666000	2.244538240745728	0.6398066790107	1.0	1.0	2.0
667000	1.2255519331679918	0.31916390970105607	1.0	1.0	2.0
668000	0.4731393589737441	0.17438614155444898	1.0	1.0	2.0
669000	0.5827466276883166	0.1524566991686164	1.0	1.0	2.0
670000	0.9338612831125671	0.19239360724073618	1.0	1.0	2.0
671000	2.447759262623027	0.6825144288198176	1.0	1.0	2.0
672000	1.2870592354521622	0.22422814951686695	1.0	1.0	2.0
673000	0.18681534878728379	0.042539635509631066	1.0	1.0	2.0
674000	0.47488214128894923	0.09239058377480158	1.0	1.0	2.0
675000	3.4710892140595937	0.9084645878411083	1.0	1.0	2.0
676000	0.6723963566202571	0.15185810069037142	1.0	1.0	2.0
677000	1.0004864802534041	0.3030443618512354	1.0	1.0	2.0
678000	1.212682924637499	0.3739157786177235	1.0	1.0	2.0
679000	0.2928783250783132	0.09098144944010766	1.0	1.0	2.0
680000	1.2968121026271788	0.3398377419581093	1.0	1.0	2.0
681000	1.2320555494297412	0.307055495269687	1.0	1.0	2.0
682000	3.2118679592598984	0.8587099810095017	1.0	1.0	2.0
683000	1.5773636303139107	0.44030230440486473	1.0	1.0	2.0
684000	0.47205811866641756	0.12909839779411816	1.0	1.0	2.0
685000	1.7227739325096156	0.49369147558775267	1.0	1.0	2.0
686000	0.7536771052823805	0.17729395384811245	1.0	1.0	2.0
687000	0.0992446644001171	0.020814565099603916	1.0	1.0	2.0
688000	0.3641275823629409	0.09048802857780523	1.0	1.0	2.0
689000	0.11679058965221548	0.03342405509642207	1.0	1.0	2.0
690000	1.8851288995278663	0.4312739068117426	1.0	1.0	2.0
691000	2.270526266345173	0.6234852191689929	1.0	1.0	2.0
692000	5.0754307849456834	1.2413368887727232	1.0	1.0	2.0
693000	0.6289739548169851	0.1361641558638414	1.0	1.0	2.0
694000	1.0629575064930332	0.27648782224311413	1.0	1.0	2.0
695000	3.424863041268818	0.7457543488629148	1.0	1.0	2.0
696000	2.0254863315105167	0.6373941958343861	1.0	1.0	2.0
697000	0.9974375291332735	0.21344598854731606	1.0	1.0	2.0
698000	0.24374053668847315	0.07212590311730391	1.0	1.0	2.0
699000	1.6746240261344079	0.5538298919214635	1.0	1.0	2.0
700000	2.0455374511692574	0.5096649178697347	1.0	1.0	2.0
701000	0.6267144820514765	0.17046152543882198	1.0	1.0	2.0
702000	2.675654075253175	0.6547311605297936	1.0	1.0	2.0
703000	0.9597486978256369	0.28365674231425797	1.0	1.0	2.0
704000	0.28118108031878986	0.08064830936165102	1.0	1.0	2.0
705000	0.7895222996897153	0.19128762790306794	1.0	1.0	2.0
706000	1.6845007839430999	0.38451335235757145	1.0	1.0	2.0
707000	3.140449394790675	0.9081314908628534	1.0	1.0	2.0
708000	2.194503218210466	0.5227616608305702	1.0	1.0	2.0
709000	1.4179820069225146	0.3975404166335145	1.0	1.0	2.0
710000	0.9194949946730712	0.25445477948636347	1.0	1.0	2.0
711000	1.863658644018613	0.49412120012446686	1.0	1.0	2.0
712000	2.8119774637312136	0.6776956574023822	1.0	1.0	2.0
713000	1.544330258102512	0.29037660588603403	1.0	1.0	2.0
714000	0.33891168771393243	0.07129671227867669	1.0	1.0	2.0
715000	2.382036396153348	0.6570867383634202	1.0	1.0	2.0
716000	1.6862545421204025	0.5660130967335373	1.0	1.0	2.0
717000	1.981122229060926	0.6029249907211921	1.0	1.0	2.0
718000	1.0284607248106954	0.22410256902136894	1.0	1.0	2.0
719000	2.0227359321618543	0.45685845480942444	1.0	1.0	2.0
720000	1.2535277116282943	0.34758280330977936	1.0	1.0	2.0
721000	1.8312497409928734	0.5533466991702367	1.0	1.0	2.0
722000	1.5210469344952586	0.46123372189682327	1.0	1.0	2.0
723000	2.243780973574203	0.48973975704486167	1.0	1.0	2.0
724000	2.905255637020077	0.7994269823761818	1.0	1.0	2.0
725000	1.170185471909032	0.34733464636059824	1.0	1.0	2.0
726000	1.580803337459956	0.4271239758434207	1.0	1.0	2.0
727000	2.386415207803294	0.5606723945429614	1.0	1.0	2.0
728000	1.6323409786320162	0.4331960921884318	1.0	1.0	2.0
729000	4.171817594413317	1.167123992103979	1.0	1.0	2.0
730000	1.7583882170687133	0.5063948455677603	1.0	1.0	2.0
731000	3.4230438029103833	0.8850066261588402	1.0	1.0	2.0
732000	2.256229340187851	0.5301295896143617	1.0	1.0	2.0
733000	0.6578944949927352	0.19299320538930986	1.0	1.0	2.0
734000	3.223904097282084	0.9063475734226023	1.0	1.0	2.0
735000	0.709181428012656	0.18099100941577903	1.0	1.0	2.0
736000	1.8774978575000858	0.5807290339043508	1.0	1.0	2.0
737000	0.3735901968809669	0.08813870800096518	1.0	1.0	2.0
738000	2.1569597989694667	0.5884449185144627	1.0	1.0	2.0
739000	0.8403626942012529	0.2250907280392988	1.0	1.0	2.0
740000	2.4424874424282934	0.652448893646008	1.0	1.0	2.0
741000	1.9680622643468313	0.3983516164568767	1.0	1.0	2.0
742000	3.937710056316953	0.8772554250464571	1.0	1.0	2.0
743000	3.2532233871557503	0.8628312566247985	1.0	1.0	2.0
744000	2.1841253688834232	0.5134950015958227	1.0	1.0	2.0
745000	3.379004874627971	0.8917227244665107	1.0	1.0	2.0
746000	4.912283736719725	1.162641757375102	1.0	1.0	2.0
747000	0.6075846916140714	0.12442239448716473	1.0	1.0	2.0
748000	1.6827137492626019	0.413195533490433	1.0	1.0	2.0
749000	0.8062017443764795	0.17131619033800996	1.0	1.0	2.0
750000	0.6375902522665146	0.18490701650230423	1.0	1.0	2.0
751000	2.1849492049949433	0.5261582752480984	1.0	1.0	2.0
752000	1.6253867940832967	0.42049871396819427	1.0	1.0	2.0
753000	1.3116598578951275	0.3599046584092475	1.0	1.0	2.0
754000	2.2624213355472698	0.7231308932688251	1.0	1.0	2.0
755000	2.096638605137735	0.5386404104680083	1.0	1.0	2.0
756000	3.2846274341907806	1.0204235590187538	1.0	1.0	2.0
757000	1.4597554243278912	0.3716320893363614	1.0	1.0	2.0
758000	0.8899842398491682	0.2519929690679256	1.0	1.0	2.0
759000	2.088268052080066	0.45855164150200844	1.0	1.0	2.0
760000	2.0800203599226763	0.5092118152313592	1.0	1.0	2.0
761000	3.2217523826844623	0.7932110139470565	1.0	1.0	2.0
762000	1.7956619829565834	0.4530644520903359	1.0	1.0	2.0
763000	2.000181475805532	0.49161773874211573	1.0	1.0	2.0
764000	2.2515973099736666	0.6383042775714415	1.0	1.0	2.0
765000	2.7091612799932636	0.5537311196763796	1.0	1.0	2.0
766000	2.2081571423384716	0.485755137101541	1.0	1.0	2.0
767000	1.391136523729924	0.386254089600254	1.0	1.0	2.0
768000	0.7189725621225475	0.20676696498818709	1.0	1.0	2.0
769000	0.7468967077230633	0.21045011136550862	1.0	1.0	2.0
770000	2.4528137584299095	0.7247057620824399	1.0	1.0	2.0
771000	0.8804442388380206	0.2432782612259391	1.0	1.0	2.0
772000	1.2980024225384899	0.3406703398833843	1.0	1.0	2.0
773000	1.4296928747606448	0.37708197548818695	1.0	1.0	2.0
774000	1.089760353125398	0.24260938097252652	1.0	1.0	2.0
775000	0.1885404519990086	0.04636934027144855	1.0	1.0	2.0
776000	1.2829822318734891	0.352884398972079	1.0	1.0	2.0
777000	4.427686305439838	1.0182187346465834	1.0	1.0	2.0
778000	1.0920174270630738	0.2646529166484362	1.0	1.0	2.0
779000	2.100921145912352	0.6182515308744094	1.0	1.0	2.0
780000	1.7604224200358936	0.42057116193149524	1.0	1.0	2.0
781000	0.18570336302235121	0.04789100687232843	1.0	1.0	2.0
782000	1.407283503036357	0.30650257417880095	1.0	1.0	2.0
783000	2.0654773385837397	0.635949499272938	1.0	1.0	2.0
784000	1.1008055308894173	0.23426451891578493	1.0	1.0	2.0
785000	1.4237178743231123	0.2972112574042897	1.0	1.0	2.0
786000	1.4825537525400452	0.29261411192222336	1.0	1.0	2.0
787000	0.7408592202425254	0.17820904408033786	1.0	1.0	2.0
788000	1.3814537826629723	0.446195534392166	1.0	1.0	2.0
789000	1.8657824870900015	0.49310045436734196	1.0	1.0	2.0
790000	1.75474630884916	0.5033242883531246	1.0	1.0	2.0
791000	0.5384747158564166	0.1284594408697466	1.0	1.0	2.0
792000	0.7939816342932655	0.18838586144663352	1.0	1.0	2.0
793000	2.760289930168269	0.6640303615018777	1.0	1.0	2.0
794000	3.9214481476905063	1.0406715847686536	1.0	1.0	2.0
795000	2.0353139114983647	0.6139920356308721	1.0	1.0	2.0
796000	1.390871339759751	0.34912574966051324	1.0	1.0	2.0
797000	2.1495540497459418	0.6245779482339722	1.0	1.0	2.0
798000	0.5729786832042888	0.11691144805726898	1.0	1.0	2.0
799000	1.453167727942637	0.5334737072252573	1.0	1.0	2.0
800000	1.2815134388253615	0.38247225485415565	1.0	1.0	2.0
801000	0.6409237530686938	0.1542743450726823	1.0	1.0	2.0
802000	0.3692103368516979	0.10309288923199003	1.0	1.0	2.0
803000	0.5220135173658	0.19204469192299276	1.0	1.0	2.0
804000	0.8678937056049568	0.2619196793013427	1.0	1.0	2.0
805000	6.154326623335204	1.5425964824499236	1.0	1.0	2.0
806000	2.201811350463814	0.4373043998145665	1.0	1.0	2.0
807000	0.37152543720134146	0.09928001156974299	1.0	1.0	2.0
808000	1.6097839004062353	0.4206505097616495	1.0	1.0	2.0
809000	0.6881215680861439	0.18574836616403115	1.0	1.0	2.0
810000	2.532131727235961	0.8038513252514988	1.0	1.0	2.0
811000	1.8082175462729848	0.44723706618973064	1.0	1.0	2.0
812000	2.627332614473879	0.595640812541082	1.0	1.0	2.0
813000	3.258650423009147	0.8146345330435205	1.0	1.0	2.0
814000	5.7660983085825475	1.4767385199017478	1.0	1.0	2.0
815000	1.7004257014699224	0.421333680409551	1.0	1.0	2.0
816000	1.6709553711816925	0.3598388116138097	1.0	1.0	2.0
817000	2.4413722669392954	0.5166855791200318	1.0	1.0	2.0
818000	1.6559365214786514	0.3601977111454977	1.0	1.0	2.0
819000	0.6663956487715105	0.12816256720367156	1.0	1.0	2.0
820000	2.4046912321105176	0.5979029599300673	1.0	1.0	2.0
821000	0.5522879340598259	0.14810731183510423	1.0	1.0	2.0
822000	3.0350197213428007	0.794543590188963	1.0	1.0	2.0
823000	0.826944647928518	0.21083802258903506	1.0	1.0	2.0
824000	1.4241616261429777	0.3314005975497552	1.0	1.0	2.0
825000	1.2525516389962037	0.3698508579854243	1.0	1.0	2.0
826000	1.7116950723182796	0.4524091925152242	1.0	1.0	2.0
827000	2.568392185058244	0.7188244272093913	1.0	1.0	2.0
828000	0.5767626426607692	0.1807097185677238	1.0	1.0	2.0
829000	0.6686249126063717	0.19708282791482568	1.0	1.0	2.0
830000	2.3080029908333346	0.5909435426364987	1.0	1.0	2.0
831000	2.985089718249833	0.8404779596345744	1.0	1.0	2.0
832000	3.362617402339277	0.9555518535929626	1.0	1.0	2.0
833000	2.181167658781665	0.5571813695648331	1.0	1.0	2.0
834000	1.7158158400322927	0.3666013997312442	1.0	1.0	2.0
835000	0.808130484645325	0.22719015886320582	1.0	1.0	2.0
836000	0.7417975420856007	0.14364076125900352	1.0	1.0	2.0
837000	0.6497469717014798	0.18392668358651193	1.0	1.0	2.0
838000	0.558741156251223	0.11799071359836852	1.0	1.0	2.0
839000	1.7631607856890876	0.5254169012910823	1.0	1.0	2.0
840000	4.329567871758515	1.12129612760848	1.0	1.0	2.0
841000	1.7450476269385502	0.44245153188628344	1.0	1.0	2.0
842000	1.0995235542987425	0.28662584698318466	1.0	1.0	2.0
843000	1.4491334214815699	0.3950039123890799	1.0	1.0	2.0
