trait	location	collection_date
hCoV-19/USA/NY-NYUMC153/2020	NY-Manhattan	2020-04-01
hCoV-19/USA/NY-NYUMC178/2020	NY-Manhattan	2020-04-01
hCoV-19/USA/NY-NYUMC160/2020	NY-Bronx	2020-04-01
hCoV-19/USA/NY-NYUMC261/2020	NY-Brooklyn	2020-04-05
hCoV-19/Canada/NB_249/2020|EPI_ISL_481747|2020-03-30|NorthAmerica	other	2020-03-30
hCoV-19/USA/NY-NYUMC306/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/NY-NYUMC568/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC320/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC548/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/NY-NYUMC677/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/PA-MGEL80/2020|EPI_ISL_454365|2020-03-30|NorthAmerica	other	2020-03-30
hCoV-19/Croatia/I7-S21new/2020|EPI_ISL_454606|2020-03-30|Europe	other	2020-03-30
hCoV-19/USA/NY-NYUMC551/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/NY-NYUMC512/2020	NY	2020-03-30
hCoV-19/USA/NY-NYUMC541/2020	NY-Queens	2020-03-30
hCoV-19/USA/NY-NYUMC510/2020	NY	2020-03-30
hCoV-19/USA/NY-NYUMC504/2020	NY-Queens	2020-03-30
hCoV-19/USA/NY-NYUMC302/2020	NY-StatenIsland	2020-03-30
hCoV-19/USA/NY-NYUMC569/2020	NY	2020-03-30
hCoV-19/USA/NY-NYUMC319/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/NY-NYUMC922/2020	NY-Queens	2020-03-18
hCoV-19/Canada/ON-S930/2020|EPI_ISL_591262|2020-04-13|NorthAmerica	other	2020-04-13
hCoV-19/USA/NY-NYUMC450/2020	NY	2020-04-20
hCoV-19/Canada/NS-NML-903/2020|EPI_ISL_579552|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/USA/IL-UW-1065/2020|EPI_ISL_516491|2020-04-20|NorthAmerica	other	2020-04-20
hCoV-19/USA/IL-NM0127/2020|EPI_ISL_444609|2020-03-21|NorthAmerica	other	2020-03-21
hCoV-19/USA/VI-CDC-4411/2020|EPI_ISL_454644|2020-04-27|NorthAmerica	other	2020-04-27
hCoV-19/USA/NY-NYUMC483/2020	NY-Brooklyn	2020-04-24
hCoV-19/USA/WI-WSLH-200033/2020|EPI_ISL_471198|2020-04-24|NorthAmerica	other	2020-04-24
hCoV-19/USA/SC-DHEC-0085/2020|EPI_ISL_491107|2020-04-24|NorthAmerica	other	2020-04-24
hCoV-19/USA/NY-NYUMC53/2020	NY-Manhattan	2020-03-19
hCoV-19/USA/IN-Lilly-IPB0170-4bc20/2020|EPI_ISL_421279|2020-03-19|NorthAmerica	other	2020-03-19
hCoV-19/USA/AZ-WL171/2020|EPI_ISL_426484|2020-03-19|NorthAmerica	other	2020-03-19
hCoV-19/USA/NY-NYUMC832/2020	NY-Brooklyn	2020-03-20
hCoV-19/USA/NY-NYUMC147/2020	NY-Brooklyn	2020-04-01
hCoV-19/USA/WA-S1055/2020|EPI_ISL_463545|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/WA-UW-3964/2020|EPI_ISL_427222|2020-03-31|NorthAmerica	other	2020-03-31
hCoV-19/USA/WA-UW-3941/2020|EPI_ISL_427215|2020-03-27|NorthAmerica	other	2020-03-27
hCoV-19/USA/WA-S603/2020|EPI_ISL_438156|2020-04-15|NorthAmerica	other	2020-04-15
hCoV-19/USA/WY-WYPHL-20007405/2020|EPI_ISL_493064|2020-04-02|NorthAmerica	other	2020-04-02
hCoV-19/USA/WA-UW-3158/2020|EPI_ISL_491006|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/USA/WA-UW-2068/2020|EPI_ISL_485979|2020-03-24|NorthAmerica	other	2020-03-24
hCoV-19/USA/NY-NYUMC277/2020	NY-Brooklyn	2020-04-04
hCoV-19/USA/NJ-NYUMC401/2020	other	2020-04-13
hCoV-19/Canada/NB-236/2020|EPI_ISL_479649|2020-03-31|NorthAmerica	other	2020-03-31
hCoV-19/Canada/NB-238/2020|EPI_ISL_479651|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/NY-NYUMC783/2020	NY-Brooklyn	2020-03-25
hCoV-19/USA/NY-NYUMC274/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/NY-NYUMC351/2020	NY-Brooklyn	2020-04-07
hCoV-19/USA/NY-NYUMC787/2020	NY-Brooklyn	2020-03-25
hCoV-19/USA/NY-NYUMC835/2020	NY-Brooklyn	2020-04-17
hCoV-19/USA/NY-NYUMC196/2020	NY-Brooklyn	2020-04-01
hCoV-19/USA/NY-NYUMC503/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC836/2020	NY-Queens	2020-04-21
hCoV-19/USA/NJ-QDX-1210/2020|EPI_ISL_571971|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/USA/NY-NYUMC29/2020	NY	2020-03-17
hCoV-19/USA/NM-UNM-00030/2020|EPI_ISL_467611|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/USA/VI-CDC-3588/2020|EPI_ISL_452119|2020-03-17|NorthAmerica	other	2020-03-17
hCoV-19/USA/NY-NYUMC658/2020	NY-Manhattan	2020-03-17
hCoV-19/Montenegro/ChVir-1265622002/2020|EPI_ISL_516922|2020-03-17|Europe	other	2020-03-17
hCoV-19/USA/NY-NYUMC55/2020	NY	2020-03-17
hCoV-19/NewZealand/20VR0514/2020|EPI_ISL_456161|2020-03-17|Oceania	other	2020-03-17
hCoV-19/USA/NY-NYUMC96/2020	NY-Brooklyn	2020-03-18
hCoV-19/Austria/CeMM0195/2020|EPI_ISL_438036|2020-03-14|Europe	other	2020-03-14
hCoV-19/USA/NM-UNM-00016/2020|EPI_ISL_467598|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/USA/NY-NYUMC797/2020	NY	2020-03-25
hCoV-19/USA/DE-DHSS-F917890/2020|EPI_ISL_576155|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/NY-NYUMC593/2020	NY-Queens	2020-04-01
hCoV-19/USA/NY-NYUMC191/2020	NY-Brooklyn	2020-04-01
hCoV-19/USA/NY-NYUMC202/2020	other	2020-04-01
hCoV-19/USA/CT-Yale-328/2020|EPI_ISL_476556|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/NY-NYUMC356/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC334/2020	NY-Brooklyn	2020-04-07
hCoV-19/USA/NY-NYUMC895/2020	NY-Manhattan	2020-04-21
hCoV-19/USA/NY-NYUMC205/2020	NY-Brooklyn	2020-04-01
hCoV-19/Denmark/ALAB-SSI-580/2020|EPI_ISL_436979|2020-03-30|Europe	other	2020-03-30
hCoV-19/USA/NY-NYUMC310/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC312/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC301/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/VI-CDC-4022/2020|EPI_ISL_454643|2020-04-17|NorthAmerica	other	2020-04-17
hCoV-19/USA/NY-NYUMC460/2020	NY-Brooklyn	2020-04-20
hCoV-19/USA/WI-WSLH-200032/2020|EPI_ISL_471197|2020-04-24|NorthAmerica	other	2020-04-24
hCoV-19/USA/NY-NYUMC910/2020	NY-Brooklyn	2020-05-07
hCoV-19/USA/NY-NYUMC239/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/MI-MDHHS-SC20315/2020|EPI_ISL_447112|2020-04-04|NorthAmerica	other	2020-04-04
hCoV-19/USA/NY-NYUMC362/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC294/2020	NY-Brooklyn	2020-04-04
hCoV-19/USA/NY-NYUMC630/2020	NY	2020-04-02
hCoV-19/Denmark/ALAB-SSI-1126/2020|EPI_ISL_436962|2020-04-02|Europe	other	2020-04-02
hCoV-19/Taiwan/TSGH-23/2020|EPI_ISL_436108|2020-04-02|Asia	other	2020-04-02
hCoV-19/USA/PA-MGEL88/2020|EPI_ISL_454371|2020-04-02|NorthAmerica	other	2020-04-02
hCoV-19/USA/NY-NYUMC635/2020	other	2020-04-02
hCoV-19/USA/NY-NYUMC606/2020	NY-Manhattan	2020-04-03
hCoV-19/USA/NY-NYUMC599/2020	NY-Manhattan	2020-04-03
hCoV-19/USA/NY-NYUMC685/2020	NY-Manhattan	2020-04-02
hCoV-19/Botswana/BOT0455/2020|EPI_ISL_560386|2020-03-28|Africa	other	2020-03-28
hCoV-19/USA/NV-NSPHL-A0057/2020|EPI_ISL_515339|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/USA/NY-NYUMC528/2020	NY-Brooklyn	2020-03-29
hCoV-19/USA/VA-DCLS-0607/2020|EPI_ISL_526824|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/USA/NY-NYUMC318/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NV-NSPHL-A0055/2020|EPI_ISL_515337|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/USA/WY-USAFSAM-S016/2020|EPI_ISL_512790|2020-03-28|NorthAmerica	other	2020-03-28
hCoV-19/USA/NY-NYUMC307/2020	NY-Brooklyn	2020-03-30
hCoV-19/USA/NY-NYUMC250/2020	NY-Brooklyn	2020-04-02
hCoV-19/USA/NY-NYUMC256/2020	NY-Brooklyn	2020-04-05
hCoV-19/USA/PA-MGEL140/2020|EPI_ISL_454402|2020-04-06|NorthAmerica	other	2020-04-06
hCoV-19/USA/MI-MDHHS-SC21518/2020|EPI_ISL_516245|2020-04-02|NorthAmerica	other	2020-04-02
hCoV-19/USA/MI-MDHHS-SC21162/2020|EPI_ISL_507419|2020-04-02|NorthAmerica	other	2020-04-02
hCoV-19/USA/PA-MGEL148/2020|EPI_ISL_454406|2020-04-08|NorthAmerica	other	2020-04-08
hCoV-19/USA/NM-UNM-00713/2020|EPI_ISL_582151|2020-05-08|NorthAmerica	other	2020-05-08
hCoV-19/USA/NY-NYUMC897/2020	NY-Brooklyn	2020-05-09
hCoV-19/USA/NY-NYUMC437/2020	NY	2020-04-13
hCoV-19/USA/NY-NYUMC404/2020	NY	2020-04-13
hCoV-19/USA/NY-NYUMC399/2020	NY-Manhattan	2020-04-13
hCoV-19/USA/NY-NYUMC391/2020	NY	2020-04-13
hCoV-19/USA/MN-CDC-6189/2020|EPI_ISL_527668|2020-04-21|NorthAmerica	other	2020-04-21
hCoV-19/USA/NY-NYUMC331/2020	NY-Manhattan	2020-04-13
hCoV-19/USA/NY-NYUMC271/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/IL-UW-125/2020|EPI_ISL_427432|2020-04-07|NorthAmerica	other	2020-04-07
hCoV-19/USA/MN-MDH-1756/2020|EPI_ISL_590761|2020-04-10|NorthAmerica	other	2020-04-10
hCoV-19/USA/NY-NYUMC400/2020	NY	2020-04-13
hCoV-19/USA/MN-MDH-1698/2020|EPI_ISL_560785|2020-04-08|NorthAmerica	other	2020-04-08
hCoV-19/USA/TN-CDC-7936/2020|EPI_ISL_540434|2020-03-12|NorthAmerica	other	2020-03-12
hCoV-19/USA/NY-NYUMC11/2020	NY-Brooklyn	2020-03-14
hCoV-19/Australia/VIC185/2020|EPI_ISL_419881|2020-03-19|Oceania	other	2020-03-19
hCoV-19/USA/DC-HP00007/2020|EPI_ISL_434688|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/CostaRica/INC-0031/2020|EPI_ISL_491443|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/USA/MN-QDX-977/2020|EPI_ISL_571776|2020-03-14|NorthAmerica	other	2020-03-14
hCoV-19/USA/NY-NYUMC527/2020	NY-Brooklyn	2020-03-29
hCoV-19/USA/ID-UW-6350/2020|EPI_ISL_570100|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/NY-NYUMC419/2020	NY-Bronx	2020-03-30
hCoV-19/Jamaica/JM-CDC-6603/2020|EPI_ISL_450797|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/NJ-QDX-1253/2020|EPI_ISL_571980|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/PuertoRico/CDC-S5/2020|EPI_ISL_434545|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/Sweden/20-50669/2020|EPI_ISL_475154|2020-04-06|Europe	other	2020-04-06
hCoV-19/Sweden/20-50664/2020|EPI_ISL_475153|2020-04-06|Europe	other	2020-04-06
hCoV-19/USA/NY-NYUMC241/2020	NY-Brooklyn	2020-04-05
hCoV-19/USA/NY-NYUMC272/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/NY-NYUMC453/2020	NY-Brooklyn	2020-04-20
hCoV-19/USA/UT-02941/2020|EPI_ISL_513697|2020-04-30|NorthAmerica	other	2020-04-30
hCoV-19/USA/NY-NYUMC513/2020	NY-StatenIsland	2020-03-30
hCoV-19/USA/AL-MDHHS-SC20345/2020|EPI_ISL_450624|2020-03-29|NorthAmerica	other	2020-03-29
hCoV-19/USA/MI-QDX-825/2020|EPI_ISL_571542|2020-03-22|NorthAmerica	other	2020-03-22
hCoV-19/Thailand/Bangkok-0048/2020|EPI_ISL_429184|2020-03-28|Asia	other	2020-03-28
hCoV-19/USA/NY-Wadsworth-10955-01/2020|EPI_ISL_426034|2020-03-04|NorthAmerica	other	2020-03-04
hCoV-19/USA/NY-NYUMC614/2020	NY	2020-04-01
hCoV-19/USA/NY-NYUMC684/2020	NY-Queens	2020-04-01
hCoV-19/USA/NY-NYUMC185/2020	NY-Manhattan	2020-04-01
hCoV-19/USA/NY-NYUMC154/2020	NY-Queens	2020-04-01
hCoV-19/USA/NJ-NYUMC367/2020	other	2020-04-09
hCoV-19/USA/NY-NYUMC388/2020	NY-Manhattan	2020-04-10
hCoV-19/USA/NY-NYUMC368/2020	NY-Brooklyn	2020-04-09
hCoV-19/France/ARA-23121/2020|EPI_ISL_508926|2020-04-10|Europe	other	2020-04-10
hCoV-19/USA/NV-NSPHL-A0114/2020|EPI_ISL_515385|2020-04-18|NorthAmerica	other	2020-04-18
hCoV-19/USA/NY-NYUMC909/2020	NY-Brooklyn	2020-04-30
hCoV-19/USA/NY-NYUMC605/2020	NY-Brooklyn	2020-04-03
hCoV-19/USA/NY-NYUMC366/2020	NY-Manhattan	2020-04-09
hCoV-19/USA/CO-CSU-B1397/2020|EPI_ISL_527401|2020-05-08|NorthAmerica	other	2020-05-08
hCoV-19/USA/NE-11819/2020|EPI_ISL_466683|2020-05-05|NorthAmerica	other	2020-05-05
hCoV-19/USA/NE-11314/2020|EPI_ISL_466677|2020-05-04|NorthAmerica	other	2020-05-04
hCoV-19/USA/NY-NYUMC341/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC574/2020	NY-Queens	2020-03-30
hCoV-19/Canada/MB-NML-987/2020|EPI_ISL_582362|2020-04-18|NorthAmerica	other	2020-04-18
hCoV-19/Canada/MB-NML-580/2020|EPI_ISL_582271|2020-04-07|NorthAmerica	other	2020-04-07
hCoV-19/USA/PA-MGEL152/2020|EPI_ISL_454409|2020-04-07|NorthAmerica	other	2020-04-07
hCoV-19/USA/GA-EHC-136H/2020|EPI_ISL_455358|2020-04-05|NorthAmerica	other	2020-04-05
hCoV-19/USA/NY-NYUMC260/2020	NY-Brooklyn	2020-04-05
hCoV-19/USA/MD-MDH-0033/2020|EPI_ISL_481278|2020-04-07|NorthAmerica	other	2020-04-07
hCoV-19/NewZealand/20VR3112/2020|EPI_ISL_579422|2020-05-08|Oceania	other	2020-05-08
hCoV-19/USA/NY-NYUMC359/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC287/2020	NY-Brooklyn	2020-04-05
hCoV-19/USA/MI-MDHHS-SC21229/2020|EPI_ISL_507485|2020-04-07|NorthAmerica	other	2020-04-07
hCoV-19/USA/NY-NYUMC451/2020	NY-Brooklyn	2020-04-20
hCoV-19/USA/WI-GMF-00588/2020|EPI_ISL_422463|2020-04-06|NorthAmerica	other	2020-04-06
hCoV-19/USA/NY-NYUMC283/2020	NY-Brooklyn	2020-04-05
hCoV-19/USA/NY-NYUMC500/2020	NY-Queens	2020-03-30
hCoV-19/DominicanRepublic/ICGEB_UNIBE032.2/2020|EPI_ISL_525468|2020-05-06|NorthAmerica	other	2020-05-06
hCoV-19/USA/NY-NYUMC616/2020	NY	2020-04-01
hCoV-19/USA/NY-NYUMC365/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NJ-QDX-1185/2020|EPI_ISL_571969|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/USA/MI-MDHHS-SC20855/2020|EPI_ISL_471876|2020-05-08|NorthAmerica	other	2020-05-08
hCoV-19/USA/MI-MDHHS-SC20493/2020|EPI_ISL_460031|2020-05-05|NorthAmerica	other	2020-05-05
hCoV-19/USA/NY-NYUMC380/2020	NY-Brooklyn	2020-04-10
hCoV-19/USA/NY-NYUMC328/2020	NY	2020-04-02
hCoV-19/USA/NY-NYUMC701/2020	NY-Brooklyn	2020-03-26
hCoV-19/USA/OR-PROV-132/2020|EPI_ISL_482395|2020-05-01|NorthAmerica	other	2020-05-01
hCoV-19/USA/UT-03029/2020|EPI_ISL_522301|2020-05-01|NorthAmerica	other	2020-05-01
hCoV-19/USA/NY-NYUMC498/2020	NY-Manhattan	2020-04-03
hCoV-19/USA/MI-MDHHS-SC20249/2020|EPI_ISL_447219|2020-04-22|NorthAmerica	other	2020-04-22
hCoV-19/USA/VI-CDC-4400/2020|EPI_ISL_454648|2020-04-27|NorthAmerica	other	2020-04-27
hCoV-19/CostaRica/INC-0041/2020|EPI_ISL_491452|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/USA/NY-NYUMC748/2020	NY-Queens	2020-03-20
hCoV-19/USA/NY-NYUMC747/2020	NY-Brooklyn	2020-03-20
hCoV-19/USA/NY-NYUMC725/2020	NY	2020-03-20
hCoV-19/USA/DC-HP00080/2020|EPI_ISL_438237|2020-03-20|NorthAmerica	other	2020-03-20
hCoV-19/USA/NY-NYUMC729/2020	other	2020-03-20
hCoV-19/USA/NY-NYUMC916/2020	NY-StatenIsland	2020-03-20
hCoV-19/USA/NY-NYUMC757/2020	NY-Brooklyn	2020-03-20
hCoV-19/USA/NY-NYUMC653/2020	other	2020-04-10
hCoV-19/USA/NY-NYUMC381/2020	NY	2020-04-09
hCoV-19/USA/NY-NYUMC598/2020	NY-Queens	2020-04-03
hCoV-19/USA/VA-DCLS-0865/2020|EPI_ISL_516661|2020-04-29|NorthAmerica	other	2020-04-29
hCoV-19/USA/NY-NYUMC780/2020	NY-Brooklyn	2020-03-25
hCoV-19/USA/NY-NYUMC824/2020	NY	2020-03-25
hCoV-19/USA/DE-DHSS-F917892/2020|EPI_ISL_576165|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/DE-DHSS-F917896/2020|EPI_ISL_576164|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/VT-UW-MAYO49/2020|EPI_ISL_491004|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/AR-QDX-377/2020|EPI_ISL_571018|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/MI-QDX-361/2020|EPI_ISL_571104|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/Canada/MB-NML-600/2020|EPI_ISL_582284|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/VT-UW-MAYO50/2020|EPI_ISL_500531|2020-03-23|NorthAmerica	other	2020-03-23
hCoV-19/USA/NY-NYUMC818/2020	NY-Queens	2020-03-25
hCoV-19/USA/MD-HP00554/2020|EPI_ISL_511870|2020-03-25|NorthAmerica	other	2020-03-25
hCoV-19/USA/NY-NYUMC823/2020	NY-Manhattan	2020-03-25
hCoV-19/USA/NY-Wadsworth-12824-01/2020|EPI_ISL_525597|2020-03-11|NorthAmerica	other	2020-03-11
hCoV-19/USA/UT-QDX-131/2020|EPI_ISL_467912|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/USA/NY-NYUMC773/2020	NY	2020-03-27
hCoV-19/USA/NY-NYUMC794/2020	NY-Manhattan	2020-03-27
hCoV-19/USA/CT-UW-3106/2020|EPI_ISL_485933|2020-03-27|NorthAmerica	other	2020-03-27
hCoV-19/USA/NY-NYUMC769/2020	NY-Manhattan	2020-03-27
hCoV-19/USA/NY-NYUMC792/2020	NY-Bronx	2020-03-27
hCoV-19/USA/NY-NYUMC807/2020	NY-Brooklyn	2020-03-27
hCoV-19/Mexico/BCN-ALSR-1709/2020|EPI_ISL_496370|2020-03-27|NorthAmerica	other	2020-03-27
hCoV-19/USA/NY-NYUMC800/2020	NY	2020-03-27
hCoV-19/PuertoRico/CDC-S11/2020|EPI_ISL_434551|2020-03-24|NorthAmerica	other	2020-03-24
hCoV-19/USA/GA-QDX-177/2020|EPI_ISL_494511|2020-04-28|NorthAmerica	other	2020-04-28
hCoV-19/USA/NY-NYUMC817/2020	NY-Brooklyn	2020-03-25
hCoV-19/USA/NY-NYUMC228/2020	NY-Brooklyn	2020-04-03
hCoV-19/USA/NY-NYUMC323/2020	NY-Queens	2020-04-02
hCoV-19/USA/NY-NYUMC240/2020	NY-Queens	2020-04-06
hCoV-19/USA/NY-NYUMC266/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/NY-NYUMC661/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC65/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC889/2020	NY-Brooklyn	2020-03-20
hCoV-19/USA/NY-NYUMC675/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NJ-NYUMC106/2020	other	2020-03-18
hCoV-19/USA/NY-NYUMC61/2020	other	2020-03-18
hCoV-19/USA/NY-NYUMC85/2020	NY-Brooklyn	2020-03-18
hCoV-19/USA/NY-NYUMC120/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC56/2020	NY	2020-03-18
hCoV-19/USA/NY-NYUMC878/2020	NY	2020-03-18
hCoV-19/USA/NY-NYUMC87/2020	NY	2020-03-18
hCoV-19/USA/NY-NYUMC78/2020	NY-Bronx	2020-03-18
hCoV-19/USA/CO-UW-MAYO37/2020|EPI_ISL_500509|2020-03-18|NorthAmerica	other	2020-03-18
hCoV-19/USA/AR-QDX-680/2020|EPI_ISL_571409|2020-03-18|NorthAmerica	other	2020-03-18
hCoV-19/USA/NY-NYUMC660/2020	NY-Brooklyn	2020-03-18
hCoV-19/USA/NY-NYUMC673/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC923/2020	NY-Brooklyn	2020-03-18
hCoV-19/USA/NY-NYUMC924/2020	NY-Brooklyn	2020-03-18
hCoV-19/USA/NY-NYUMC662/2020	NY-Manhattan	2020-03-18
hCoV-19/USA/NY-NYUMC222/2020	NY	2020-03-18
hCoV-19/USA/NY-NYUMC785/2020	NY-Brooklyn	2020-03-25
hCoV-19/Mexico/GRO-InDRE-10/2020|EPI_ISL_455434|2020-03-13|NorthAmerica	other	2020-03-13
hCoV-19/SierraLeone/KGH-G-8548/2020|EPI_ISL_512811|2020-03-30|Africa	other	2020-03-30
hCoV-19/USA/NY-NYUMC170/2020	NY-Brooklyn	2020-04-01
hCoV-19/USA/NY-NYUMC554/2020	NY-Manhattan	2020-03-30
hCoV-19/USA/NY-NYUMC12/2020	NY-Brooklyn	2020-03-15
hCoV-19/Latvia/048/2020|EPI_ISL_486432|2020-03-16|Europe	other	2020-03-16
hCoV-19/USA/NY-NYUMC880/2020	NY-Brooklyn	2020-03-18
hCoV-19/USA/NY-NYUMC686/2020	NY-Brooklyn	2020-03-22
hCoV-19/USA/NY-NYUMC828/2020	NY-Brooklyn	2020-03-25
hCoV-19/USA/NY-NYUMC825/2020	NY-Bronx	2020-03-27
hCoV-19/USA/NY-NYUMC776/2020	NY	2020-03-27
hCoV-19/Israel/2099251/2020|EPI_ISL_447355|2020-04-02|Asia	other	2020-04-02
hCoV-19/Russia/StPetersburg-RII4386V/2020|EPI_ISL_427312|2020-03-29|Europe	other	2020-03-29
hCoV-19/USA/AZ-TG273310/2020|EPI_ISL_426566|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/AZ-TG273302/2020|EPI_ISL_426563|2020-03-31|NorthAmerica	other	2020-03-31
hCoV-19/USA/AZ-TG273308/2020|EPI_ISL_426565|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/AZ-TG273314/2020|EPI_ISL_426567|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/WI-GMF-01047/2020|EPI_ISL_429845|2020-04-14|NorthAmerica	other	2020-04-14
hCoV-19/USA/WI-GMF-01535/2020|EPI_ISL_435397|2020-04-21|NorthAmerica	other	2020-04-21
hCoV-19/USA/WI-GMF-01455/2020|EPI_ISL_435394|2020-04-21|NorthAmerica	other	2020-04-21
hCoV-19/USA/WI-GMF-01591/2020|EPI_ISL_435399|2020-04-23|NorthAmerica	other	2020-04-23
hCoV-19/USA/WI-GMF-01551/2020|EPI_ISL_435398|2020-04-22|NorthAmerica	other	2020-04-22
hCoV-19/USA/IA-GMF-02699/2020|EPI_ISL_455568|2020-05-08|NorthAmerica	other	2020-05-08
hCoV-19/USA/WI-GMF-01158/2020|EPI_ISL_429846|2020-04-16|NorthAmerica	other	2020-04-16
hCoV-19/USA/WI-GMF-01316/2020|EPI_ISL_429848|2020-04-06|NorthAmerica	other	2020-04-06
hCoV-19/USA/NY-NYUMC350/2020	NY-Brooklyn	2020-04-08
hCoV-19/USA/NY-NYUMC282/2020	NY-Brooklyn	2020-04-06
hCoV-19/USA/NY-NYUMC654/2020	NY-Queens	2020-04-10
hCoV-19/USA/NY-NYUMC692/2020	NY-Brooklyn	2020-03-26
hCoV-19/USA/NY-NYUMC471/2020	NY-Brooklyn	2020-04-20
hCoV-19/USA/NY-NYUMC484/2020	NY	2020-04-24
hCoV-19/USA/NY-NYUMC88/2020	NY-Brooklyn	2020-03-18
hCoV-19/CostaRica/INC-0025/2020|EPI_ISL_491437|2020-03-07|NorthAmerica	other	2020-03-07
hCoV-19/CostaRica/INC-0071/2020|EPI_ISL_527739|2020-03-06|NorthAmerica	other	2020-03-06
hCoV-19/USA/NY-NYUMC2/2020	other	2020-03-16
hCoV-19/USA/NY-WCMP11E09P/2020|EPI_ISL_427594|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/NJ-QDX-1211/2020|EPI_ISL_571972|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/NJ-QDX-871/2020|EPI_ISL_571646|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/CO-QDX-877/2020|EPI_ISL_571592|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/NY-NYUMC8/2020	NY-Queens	2020-03-17
hCoV-19/Canada/ON-S28/2020|EPI_ISL_591128|2020-03-16|NorthAmerica	other	2020-03-16
hCoV-19/USA/VI-CDC-4399/2020|EPI_ISL_454647|2020-04-27|NorthAmerica	other	2020-04-27
hCoV-19/USA/MI-MDHHS-SC21198/2020|EPI_ISL_507455|2020-04-01|NorthAmerica	other	2020-04-01
hCoV-19/USA/NY-NYUMC204/2020	NY-Manhattan	2020-04-01
hCoV-19/USA/NY-NYUMC796/2020	NY-Brooklyn	2020-03-27
hCoV-19/USA/NY-NYUMC164/2020	NY	2020-04-01
hCoV-19/USA/NY-NYUMC802/2020	NY-Queens	2020-03-27
