extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
11/10/2020,06/11/2020,13745,352,61,6
11/10/2020,03/08/2020,110,28,22,4
11/10/2020,09/11/2020,16885,272,26,4
11/10/2020,06/24/2020,17792,422,45,9
11/10/2020,04/19/2020,6729,2365,536,186
11/10/2020,03/05/2020,63,5,23,1
11/10/2020,03/10/2020,457,95,42,11
11/10/2020,07/06/2020,20678,521,72,7
11/10/2020,04/16/2020,9555,3568,827,309
11/10/2020,10/05/2020,20925,539,41,1
11/10/2020,10/16/2020,15791,344,26,1
11/10/2020,05/02/2020,5880,1089,198,53
11/10/2020,08/25/2020,18484,293,34,2
11/10/2020,05/12/2020,15044,1394,172,38
11/10/2020,04/23/2020,10006,2863,468,175
11/10/2020,09/20/2020,5708,140,23,2
11/10/2020,03/15/2020,2361,1125,295,97
11/10/2020,10/23/2020,16628,390,25,1
11/10/2020,03/23/2020,5651,3704,1200,397
11/10/2020,08/15/2020,8642,153,22,3
11/10/2020,03/17/2020,5529,2616,533,161
11/10/2020,07/31/2020,15520,268,36,2
11/11/2020,11/04/2020,17512,559,30,1
11/11/2020,05/25/2020,9373,552,84,18
11/11/2020,08/31/2020,21777,365,40,3
11/11/2020,10/28/2020,16790,450,17,0
11/11/2020,05/04/2020,11059,1628,232,84
11/11/2020,05/12/2020,15044,1398,176,38
11/11/2020,04/23/2020,10006,2864,471,175
11/11/2020,04/14/2020,9425,4191,1121,403
11/11/2020,11/06/2020,14373,439,20,1
11/11/2020,04/19/2020,6729,2366,537,186
11/11/2020,04/17/2020,10203,3603,790,293
11/11/2020,05/08/2020,10328,1175,191,43
11/11/2020,07/25/2020,8156,160,33,4
11/11/2020,03/22/2020,4413,2703,916,291
11/11/2020,05/09/2020,5339,669,131,31
11/11/2020,06/16/2020,18552,493,77,6
11/11/2020,03/31/2020,7949,5532,1867,800
11/11/2020,10/15/2020,17487,392,42,1
11/11/2020,07/04/2020,5348,131,28,1
11/11/2020,02/08/2020,1,0,1,0
11/11/2020,10/03/2020,9279,207,18,2
11/11/2020,06/18/2020,17784,407,52,2
11/11/2020,04/05/2020,6340,3799,1383,551
11/11/2020,05/20/2020,20538,1409,105,23
11/11/2020,10/17/2020,7789,253,24,2
11/11/2020,06/10/2020,15117,394,54,8
11/11/2020,03/27/2020,7447,5177,1700,649
11/11/2020,07/07/2020,20052,512,62,6
11/11/2020,11/09/2020,5279,138,1,0
11/11/2020,06/23/2020,19134,426,35,2
11/11/2020,03/28/2020,4747,3515,1439,567
11/11/2020,08/08/2020,8366,151,23,2
11/11/2020,04/18/2020,6567,2222,584,198
11/11/2020,08/27/2020,15548,283,30,6
11/11/2020,08/04/2020,11363,207,22,1
11/11/2020,03/30/2020,8562,6139,1935,784
11/11/2020,07/20/2020,18786,426,50,7
11/11/2020,09/22/2020,16674,313,22,1
11/11/2020,10/27/2020,17000,452,22,2
11/11/2020,03/08/2020,110,28,22,4
11/11/2020,03/23/2020,5651,3705,1202,397
11/11/2020,09/29/2020,16050,489,46,0
11/11/2020,10/22/2020,16362,477,37,2
11/11/2020,09/08/2020,19342,317,27,3
11/11/2020,02/02/2020,2,0,2,0
11/11/2020,04/10/2020,7828,4489,1323,539
11/11/2020,06/29/2020,21921,543,54,11
11/11/2020,08/05/2020,15599,309,35,1
11/11/2020,05/14/2020,14232,1285,150,36
11/11/2020,03/18/2020,6313,3223,699,205
11/11/2020,04/11/2020,6942,3699,1075,406
11/11/2020,10/09/2020,16916,393,30,0
11/11/2020,09/02/2020,18494,311,27,7
11/11/2020,10/30/2020,15224,372,34,3
11/11/2020,06/03/2020,15078,625,98,27
11/11/2020,10/14/2020,16534,383,36,3
11/11/2020,03/04/2020,33,6,16,2
11/11/2020,03/07/2020,67,12,12,3
11/11/2020,07/27/2020,17497,343,33,8
11/11/2020,03/29/2020,4911,3594,1467,533
11/11/2020,06/12/2020,15635,412,61,13
11/11/2020,07/01/2020,19429,475,50,7
11/11/2020,04/08/2020,10202,5622,1695,734
11/11/2020,09/21/2020,17633,403,33,4
11/11/2020,02/29/2020,1,1,0,0
11/11/2020,04/03/2020,9568,5752,1814,763
11/11/2020,05/02/2020,5880,1090,198,53
11/11/2020,04/06/2020,10932,6401,1903,818
11/11/2020,05/30/2020,8362,377,56,7
11/11/2020,10/11/2020,6687,217,30,1
11/11/2020,03/15/2020,2361,1125,296,96
11/11/2020,06/14/2020,7681,186,31,0
11/11/2020,11/07/2020,6442,281,17,0
11/11/2020,08/23/2020,7114,145,15,4
11/11/2020,07/17/2020,18058,453,52,9
11/11/2020,08/14/2020,15919,295,37,2
11/11/2020,05/18/2020,16438,1061,123,28
11/11/2020,03/26/2020,7318,5136,1702,639
11/11/2020,06/01/2020,16911,715,98,21
11/11/2020,06/19/2020,16284,386,38,3
11/11/2020,05/22/2020,20040,1340,119,26
11/11/2020,10/21/2020,16888,394,31,1
11/11/2020,05/28/2020,15601,675,100,15
11/11/2020,04/28/2020,11942,2788,360,140
11/11/2020,08/13/2020,15437,299,33,3
11/11/2020,09/17/2020,16219,330,28,1
11/11/2020,04/21/2020,9763,3120,606,242
11/11/2020,05/17/2020,6040,395,81,11
11/11/2020,07/16/2020,18550,432,34,4
11/11/2020,08/18/2020,19299,297,25,1
11/11/2020,09/11/2020,16885,274,26,4
11/11/2020,08/16/2020,6683,146,25,1
11/11/2020,07/24/2020,14595,318,40,2
11/11/2020,08/22/2020,8087,143,20,1
11/11/2020,08/11/2020,16390,275,29,1
11/11/2020,09/20/2020,5708,141,23,2
11/11/2020,03/17/2020,5529,2616,533,161
11/11/2020,05/19/2020,16433,1196,137,37
11/11/2020,03/01/2020,2,0,0,0
11/11/2020,07/14/2020,19169,490,50,3
11/11/2020,09/28/2020,16558,337,28,3
11/11/2020,05/05/2020,11259,1604,234,70
11/11/2020,06/25/2020,17519,330,50,4
11/11/2020,05/24/2020,9688,582,90,10
11/11/2020,04/13/2020,6732,3319,1186,458
11/11/2020,11/05/2020,15708,549,24,1
11/11/2020,04/20/2020,11451,3841,682,255
11/11/2020,02/05/2020,1,0,1,0
11/11/2020,03/25/2020,7628,5012,1533,551
11/11/2020,07/22/2020,16125,356,36,3
11/11/2020,09/07/2020,9142,214,23,0
11/11/2020,10/08/2020,17117,389,32,2
11/11/2020,06/04/2020,14778,553,84,8
11/11/2020,10/23/2020,16728,396,26,1
11/11/2020,09/14/2020,18865,379,29,4
11/11/2020,07/28/2020,15335,356,53,4
11/11/2020,06/20/2020,10246,212,20,2
11/11/2020,08/17/2020,20134,335,33,2
11/11/2020,08/25/2020,18485,296,34,2
11/11/2020,03/12/2020,1575,407,102,36
11/11/2020,06/11/2020,13745,356,61,6
11/11/2020,05/15/2020,11773,965,145,31
11/11/2020,08/07/2020,15596,261,29,3
11/11/2020,06/02/2020,15709,626,80,18
11/11/2020,07/03/2020,11712,278,37,5
11/11/2020,08/20/2020,17730,263,30,2
11/11/2020,08/09/2020,6862,124,15,1
11/11/2020,07/05/2020,8183,170,22,2
11/11/2020,07/29/2020,15765,321,29,2
11/11/2020,03/20/2020,7804,4223,957,287
11/11/2020,09/09/2020,18279,327,25,3
11/11/2020,11/02/2020,19665,517,31,2
11/11/2020,10/02/2020,16992,454,40,4
11/11/2020,03/16/2020,4951,2294,496,129
11/11/2020,04/04/2020,6265,3871,1401,557
11/11/2020,06/26/2020,18090,363,44,5
11/11/2020,08/15/2020,8642,155,22,3
11/11/2020,08/01/2020,8276,187,28,2
11/11/2020,09/01/2020,19239,297,27,2
11/11/2020,10/04/2020,7999,228,23,1
11/11/2020,09/25/2020,15183,313,26,6
11/11/2020,09/16/2020,15605,317,40,1
11/11/2020,10/18/2020,6729,283,28,1
11/11/2020,05/10/2020,4430,483,110,32
11/11/2020,03/11/2020,797,200,71,28
11/11/2020,03/24/2020,7206,4648,1410,532
11/11/2020,05/26/2020,21312,1213,105,29
11/11/2020,05/11/2020,13578,1356,192,50
11/11/2020,07/26/2020,6327,142,28,0
11/11/2020,07/30/2020,15536,278,37,1
11/11/2020,10/24/2020,7509,251,27,3
11/11/2020,06/08/2020,17857,507,63,5
11/11/2020,04/26/2020,4372,1024,294,103
11/11/2020,10/19/2020,18913,422,36,1
11/11/2020,02/26/2020,1,0,1,0
11/11/2020,06/30/2020,20678,529,57,9
11/11/2020,06/13/2020,9143,215,46,3
11/11/2020,04/01/2020,8463,5522,1734,758
11/11/2020,06/09/2020,16481,479,62,4
11/11/2020,10/13/2020,16538,391,33,3
11/11/2020,09/19/2020,6962,125,19,2
11/11/2020,05/27/2020,16435,814,98,20
11/11/2020,04/16/2020,9555,3568,828,310
11/11/2020,08/29/2020,8119,121,9,0
11/11/2020,06/15/2020,18842,408,63,8
11/11/2020,03/03/2020,14,2,7,0
11/11/2020,07/09/2020,17986,448,50,6
11/11/2020,03/06/2020,82,14,14,2
11/11/2020,05/16/2020,6676,476,90,13
11/11/2020,09/23/2020,16292,387,33,4
11/11/2020,09/04/2020,18746,245,30,7
11/11/2020,08/21/2020,17474,276,40,4
11/11/2020,04/27/2020,10294,2346,414,126
11/11/2020,07/10/2020,15041,369,38,4
11/11/2020,09/05/2020,9060,151,23,2
11/11/2020,10/12/2020,15109,384,34,3
11/11/2020,04/02/2020,9383,5817,1839,731
11/11/2020,10/31/2020,7104,229,23,2
11/11/2020,07/06/2020,20678,527,73,7
11/11/2020,10/10/2020,9120,224,27,2
11/11/2020,08/24/2020,19977,279,26,1
11/11/2020,09/18/2020,14623,242,33,3
11/11/2020,03/19/2020,7749,3974,864,272
11/11/2020,06/21/2020,7690,201,40,4
11/11/2020,05/31/2020,6927,294,59,12
11/11/2020,05/23/2020,9665,584,69,13
11/11/2020,06/27/2020,10748,270,48,4
11/11/2020,05/21/2020,19720,1449,119,26
11/11/2020,08/28/2020,16570,262,26,2
11/11/2020,03/21/2020,4766,2734,819,274
11/11/2020,03/14/2020,1707,698,238,68
11/11/2020,06/05/2020,14536,473,75,14
11/11/2020,09/13/2020,7101,203,16,2
11/11/2020,07/23/2020,15694,331,33,2
11/11/2020,06/07/2020,7113,238,49,3
11/11/2020,04/15/2020,9888,3909,953,359
11/11/2020,07/11/2020,9859,262,40,4
11/11/2020,07/08/2020,19804,478,44,6
11/11/2020,04/12/2020,5756,2876,952,402
11/11/2020,05/13/2020,15219,1493,158,52
11/11/2020,05/07/2020,11245,1381,205,61
11/11/2020,10/29/2020,14472,360,12,0
11/11/2020,04/24/2020,9584,2569,474,181
11/11/2020,05/03/2020,4606,815,175,46
11/11/2020,10/25/2020,7036,209,20,3
11/11/2020,07/19/2020,7370,193,29,4
11/11/2020,10/16/2020,15791,346,26,1
11/11/2020,05/29/2020,15023,631,77,17
11/11/2020,09/26/2020,9057,200,18,2
11/11/2020,10/26/2020,17694,449,38,3
11/11/2020,06/06/2020,8637,292,49,10
11/11/2020,05/01/2020,10261,1977,287,88
11/11/2020,05/06/2020,11682,1497,224,71
11/11/2020,07/12/2020,8426,257,25,3
11/11/2020,03/13/2020,2166,704,209,55
11/11/2020,08/12/2020,15885,334,27,5
11/11/2020,07/18/2020,9455,229,30,3
11/11/2020,03/09/2020,400,77,33,16
11/11/2020,07/21/2020,18052,366,29,3
11/11/2020,09/10/2020,15582,287,25,1
11/11/2020,04/09/2020,9248,5080,1459,601
11/11/2020,07/02/2020,19263,463,45,4
11/11/2020,09/27/2020,6688,253,26,2
11/11/2020,06/17/2020,17810,433,52,12
11/11/2020,08/10/2020,18961,330,34,2
11/11/2020,11/03/2020,14288,508,28,2
11/11/2020,09/06/2020,7370,189,20,1
11/11/2020,03/10/2020,457,95,42,11
11/11/2020,08/03/2020,18540,391,35,1
11/11/2020,06/22/2020,19140,461,65,5
11/11/2020,04/07/2020,10566,6013,1724,738
11/11/2020,06/28/2020,9632,250,31,4
11/11/2020,08/06/2020,15713,309,38,5
11/11/2020,10/05/2020,20926,541,42,2
11/11/2020,06/24/2020,17792,425,46,9
11/11/2020,11/01/2020,9927,271,17,1
11/11/2020,07/31/2020,15521,270,36,2
11/11/2020,08/02/2020,6578,139,26,5
11/11/2020,03/02/2020,5,0,3,0
11/11/2020,11/08/2020,4467,266,16,0
11/11/2020,10/20/2020,17345,401,38,2
11/11/2020,04/29/2020,11845,2395,327,103
11/11/2020,11/10/2020,137,3,0,0
11/11/2020,02/04/2020,1,0,0,0
11/11/2020,08/26/2020,17112,296,27,5
11/11/2020,04/25/2020,6152,1626,315,93
11/11/2020,07/13/2020,21402,542,60,5
11/11/2020,04/30/2020,10718,2120,272,113
11/11/2020,08/19/2020,17799,284,33,2
11/11/2020,08/30/2020,6839,168,20,0
11/11/2020,09/30/2020,15034,433,32,2
11/11/2020,04/22/2020,11371,3524,561,196
11/11/2020,09/24/2020,14722,339,23,5
11/11/2020,03/05/2020,63,5,23,1
11/11/2020,09/03/2020,19163,301,21,2
11/11/2020,09/12/2020,8656,182,13,1
11/11/2020,10/06/2020,19816,421,40,1
11/11/2020,10/01/2020,14825,423,29,4
11/11/2020,07/15/2020,19594,454,40,2
11/11/2020,09/15/2020,18037,320,32,4
11/11/2020,10/07/2020,18364,411,43,2
11/12/2020,10/06/2020,19817,426,40,1
11/12/2020,10/16/2020,15791,348,26,1
11/12/2020,02/26/2020,1,0,1,0
11/12/2020,07/19/2020,7370,193,29,4
11/12/2020,05/19/2020,16434,1199,137,37
11/12/2020,05/22/2020,20040,1342,119,26
11/12/2020,04/04/2020,6265,3872,1401,558
11/12/2020,04/03/2020,9568,5751,1814,763
11/12/2020,08/04/2020,11363,208,22,1
11/12/2020,03/15/2020,2361,1125,296,96
11/12/2020,04/17/2020,10203,3604,790,293
11/12/2020,10/08/2020,17117,391,32,2
11/12/2020,07/17/2020,18058,457,52,9
11/12/2020,09/12/2020,8656,184,13,1
11/12/2020,06/02/2020,15709,629,80,18
11/12/2020,07/28/2020,15334,359,53,4
11/12/2020,08/10/2020,18961,330,35,2
11/12/2020,03/07/2020,67,12,12,3
11/12/2020,10/22/2020,16391,485,37,3
11/12/2020,04/23/2020,10006,2864,471,175
11/12/2020,08/02/2020,6578,141,26,5
11/12/2020,03/09/2020,400,77,33,16
11/12/2020,07/05/2020,8183,171,22,2
11/12/2020,07/15/2020,19594,455,40,2
11/12/2020,11/11/2020,75,2,0,0
11/12/2020,03/14/2020,1706,698,238,68
11/12/2020,05/08/2020,10328,1176,191,45
11/12/2020,08/08/2020,8366,154,23,2
11/12/2020,10/02/2020,16993,454,41,4
11/12/2020,05/17/2020,6040,395,81,11
11/12/2020,09/14/2020,18865,380,29,4
11/12/2020,07/29/2020,15765,322,29,2
11/12/2020,06/03/2020,15078,625,99,27
11/12/2020,08/15/2020,8642,157,22,3
11/12/2020,04/05/2020,6340,3799,1383,551
11/12/2020,05/20/2020,20538,1413,105,23
11/12/2020,09/09/2020,18280,329,26,3
11/12/2020,05/30/2020,8363,380,56,7
11/12/2020,10/13/2020,16540,394,33,3
11/12/2020,09/16/2020,15606,320,41,1
11/12/2020,07/08/2020,19804,481,44,6
11/12/2020,03/19/2020,7749,3974,864,272
11/12/2020,07/20/2020,18786,427,50,7
11/12/2020,06/18/2020,17784,411,53,2
11/12/2020,10/12/2020,15110,387,34,4
11/12/2020,09/01/2020,19239,301,27,2
11/12/2020,04/16/2020,9555,3568,828,310
11/12/2020,03/22/2020,4413,2704,916,291
11/12/2020,05/25/2020,9373,553,84,18
11/12/2020,11/10/2020,3813,114,1,0
11/12/2020,05/28/2020,15601,675,100,16
11/12/2020,04/29/2020,11845,2399,327,103
11/12/2020,05/15/2020,11774,965,145,31
11/12/2020,03/24/2020,7206,4648,1410,532
11/12/2020,07/16/2020,18550,432,34,4
11/12/2020,05/14/2020,14232,1292,150,36
11/12/2020,10/28/2020,16793,454,17,0
11/12/2020,06/07/2020,7113,239,49,3
11/12/2020,07/07/2020,20052,515,63,6
11/12/2020,06/26/2020,18091,366,44,5
11/12/2020,05/23/2020,9665,585,69,13
11/12/2020,04/24/2020,9584,2570,474,181
11/12/2020,04/13/2020,6732,3320,1186,459
11/12/2020,07/11/2020,9859,264,40,4
11/12/2020,06/09/2020,16481,480,62,5
11/12/2020,09/29/2020,16050,493,46,0
11/12/2020,03/05/2020,63,5,23,1
11/12/2020,04/07/2020,10566,6013,1724,740
11/12/2020,07/24/2020,14595,320,40,2
11/12/2020,03/23/2020,5651,3706,1202,397
11/12/2020,07/01/2020,19429,480,51,7
11/12/2020,06/16/2020,18552,494,77,6
11/12/2020,10/18/2020,6729,284,28,1
11/12/2020,09/27/2020,6687,252,26,2
11/12/2020,07/21/2020,18053,369,29,3
11/12/2020,06/05/2020,14536,475,75,14
11/12/2020,07/13/2020,21401,547,60,5
11/12/2020,09/30/2020,15034,437,32,2
11/12/2020,09/07/2020,9142,216,23,0
11/12/2020,03/03/2020,14,2,7,0
11/12/2020,06/23/2020,19134,428,35,2
11/12/2020,10/05/2020,20926,549,43,2
11/12/2020,09/10/2020,15582,287,25,1
11/12/2020,10/20/2020,17345,402,38,2
11/12/2020,04/10/2020,7828,4489,1323,540
11/12/2020,05/24/2020,9688,581,90,10
11/12/2020,10/29/2020,14473,362,12,0
11/12/2020,03/01/2020,2,0,0,0
11/12/2020,05/02/2020,5880,1092,197,53
11/12/2020,02/29/2020,1,1,0,0
11/12/2020,03/12/2020,1575,407,102,36
11/12/2020,05/12/2020,15044,1400,176,38
11/12/2020,07/31/2020,15521,273,36,2
11/12/2020,05/21/2020,19719,1450,119,26
11/12/2020,09/05/2020,9060,153,23,2
11/12/2020,09/28/2020,16558,339,29,3
11/12/2020,10/31/2020,7116,230,24,2
11/12/2020,09/03/2020,19162,302,21,2
11/12/2020,03/30/2020,8562,6139,1935,784
11/12/2020,07/18/2020,9455,231,31,3
11/12/2020,06/10/2020,15117,397,54,8
11/12/2020,04/28/2020,11942,2789,360,140
11/12/2020,09/13/2020,7101,204,16,2
11/12/2020,06/11/2020,13745,360,62,6
11/12/2020,04/22/2020,11371,3524,561,196
11/12/2020,10/15/2020,17488,395,42,1
11/12/2020,04/08/2020,10202,5622,1695,734
11/12/2020,04/12/2020,5756,2877,952,403
11/12/2020,05/11/2020,13578,1357,192,50
11/12/2020,03/29/2020,4911,3595,1467,534
11/12/2020,10/03/2020,9279,209,19,2
11/12/2020,11/07/2020,7227,351,16,0
11/12/2020,08/03/2020,18540,395,35,1
11/12/2020,03/16/2020,4951,2295,496,129
11/12/2020,11/03/2020,14318,516,31,2
11/12/2020,07/02/2020,19263,469,45,4
11/12/2020,03/31/2020,7950,5533,1868,800
11/12/2020,06/25/2020,17519,331,50,4
11/12/2020,09/24/2020,14722,340,23,5
11/12/2020,10/21/2020,16889,396,31,1
11/12/2020,06/21/2020,7690,203,40,4
11/12/2020,11/05/2020,16278,576,25,2
11/12/2020,09/19/2020,6963,125,19,2
11/12/2020,09/18/2020,14623,244,33,3
11/12/2020,05/09/2020,5339,671,131,31
11/12/2020,06/27/2020,10748,273,48,4
11/12/2020,06/20/2020,10246,212,20,2
11/12/2020,11/06/2020,15701,488,21,1
11/12/2020,03/18/2020,6313,3226,700,205
11/12/2020,08/29/2020,8119,124,9,0
11/12/2020,05/13/2020,15219,1496,158,52
11/12/2020,04/11/2020,6942,3699,1075,406
11/12/2020,06/04/2020,14779,556,85,9
11/12/2020,08/16/2020,6683,150,25,1
11/12/2020,08/12/2020,15886,336,28,5
11/12/2020,11/04/2020,17537,564,30,1
11/12/2020,10/04/2020,7999,229,23,1
11/12/2020,09/15/2020,18037,325,32,4
11/12/2020,10/25/2020,7036,210,21,3
11/12/2020,08/26/2020,17113,299,27,5
11/12/2020,08/06/2020,15713,313,38,5
11/12/2020,04/06/2020,10933,6403,1904,818
11/12/2020,05/29/2020,15023,633,77,18
11/12/2020,10/30/2020,15229,377,37,3
11/12/2020,05/31/2020,6927,294,59,12
11/12/2020,10/11/2020,6688,219,30,1
11/12/2020,04/18/2020,6567,2222,584,198
11/12/2020,04/21/2020,9763,3121,606,242
11/12/2020,10/10/2020,9120,225,27,2
11/12/2020,08/31/2020,21777,367,40,3
11/12/2020,09/26/2020,9057,201,18,2
11/12/2020,08/19/2020,17799,287,34,2
11/12/2020,07/03/2020,11712,281,37,5
11/12/2020,08/21/2020,17474,278,40,4
11/12/2020,10/09/2020,16915,393,30,0
11/12/2020,04/09/2020,9248,5080,1459,601
11/12/2020,08/05/2020,15599,310,35,1
11/12/2020,08/13/2020,15437,302,33,3
11/12/2020,08/01/2020,8276,189,28,2
11/12/2020,10/14/2020,16534,387,36,4
11/12/2020,02/08/2020,1,0,1,0
11/12/2020,06/12/2020,15634,415,61,13
11/12/2020,06/30/2020,20679,529,57,9
11/12/2020,10/23/2020,16738,403,26,1
11/12/2020,06/01/2020,16911,716,98,21
11/12/2020,09/04/2020,18746,245,30,7
11/12/2020,04/02/2020,9383,5819,1839,731
11/12/2020,03/25/2020,7628,5013,1533,551
11/12/2020,09/11/2020,16886,278,26,4
11/12/2020,03/20/2020,7804,4223,957,287
11/12/2020,03/04/2020,33,6,16,2
11/12/2020,08/23/2020,7114,147,15,4
11/12/2020,09/22/2020,16674,317,22,1
11/12/2020,03/02/2020,5,0,3,0
11/12/2020,04/01/2020,8463,5522,1734,758
11/12/2020,05/06/2020,11682,1501,224,71
11/12/2020,06/17/2020,17810,435,53,12
11/12/2020,07/26/2020,6327,142,28,0
11/12/2020,05/16/2020,6676,478,90,13
11/12/2020,08/22/2020,8087,145,20,1
11/12/2020,10/07/2020,18365,412,44,2
11/12/2020,07/30/2020,15536,281,38,1
11/12/2020,11/02/2020,19691,518,31,2
11/12/2020,03/08/2020,110,28,22,4
11/12/2020,09/08/2020,19342,318,27,3
11/12/2020,04/27/2020,10294,2348,414,126
11/12/2020,11/08/2020,5767,345,21,0
11/12/2020,01/01/2020,1,1,0,0
11/12/2020,03/21/2020,4766,2735,819,275
11/12/2020,08/24/2020,19977,283,26,1
11/12/2020,06/08/2020,17855,507,63,6
11/12/2020,10/27/2020,17002,455,23,2
11/12/2020,06/14/2020,7681,187,31,0
11/12/2020,05/18/2020,16438,1064,123,28
11/12/2020,06/29/2020,21921,545,54,11
11/12/2020,07/04/2020,5348,132,28,1
11/12/2020,07/06/2020,20678,526,73,7
11/12/2020,06/06/2020,8637,294,49,10
11/12/2020,05/05/2020,11259,1608,234,70
11/12/2020,07/25/2020,8156,162,33,4
11/12/2020,06/15/2020,18842,410,63,8
11/12/2020,08/07/2020,15596,263,29,3
11/12/2020,08/14/2020,15919,297,37,2
11/12/2020,04/30/2020,10718,2122,272,113
11/12/2020,02/02/2020,2,0,2,0
11/12/2020,09/21/2020,17633,407,33,4
11/12/2020,10/24/2020,7508,250,27,3
11/12/2020,02/04/2020,1,0,0,0
11/12/2020,04/26/2020,4372,1024,294,103
11/12/2020,10/01/2020,14825,423,29,4
11/12/2020,04/20/2020,11451,3840,682,256
11/12/2020,06/22/2020,19140,463,65,5
11/12/2020,05/26/2020,21312,1218,105,29
11/12/2020,06/19/2020,16284,389,38,3
11/12/2020,04/14/2020,9425,4191,1121,403
11/12/2020,09/23/2020,16292,389,33,4
11/12/2020,08/27/2020,15548,285,30,6
11/12/2020,09/25/2020,15183,314,26,6
11/12/2020,03/17/2020,5529,2616,533,161
11/12/2020,02/05/2020,1,0,1,0
11/12/2020,08/18/2020,19299,298,25,1
11/12/2020,05/07/2020,11245,1382,205,61
11/12/2020,08/25/2020,18485,298,34,2
11/12/2020,07/09/2020,17986,453,52,6
11/12/2020,08/28/2020,16570,266,27,2
11/12/2020,05/04/2020,11059,1630,233,84
11/12/2020,10/26/2020,17693,453,38,3
11/12/2020,07/23/2020,15695,332,34,2
11/12/2020,11/09/2020,11917,371,9,0
11/12/2020,07/27/2020,17497,345,33,8
11/12/2020,03/28/2020,4747,3516,1440,567
11/12/2020,10/19/2020,18912,429,36,1
11/12/2020,11/01/2020,9930,275,18,1
11/12/2020,08/11/2020,16390,278,29,1
11/12/2020,04/19/2020,6729,2366,537,186
11/12/2020,09/17/2020,16219,333,28,1
11/12/2020,03/10/2020,457,95,42,11
11/12/2020,07/14/2020,19169,492,50,3
11/12/2020,05/01/2020,10260,1975,287,88
11/12/2020,08/09/2020,6862,124,15,1
11/12/2020,06/13/2020,9143,217,46,3
11/12/2020,07/12/2020,8426,259,25,3
11/12/2020,06/28/2020,9631,253,31,4
11/12/2020,04/25/2020,6152,1627,315,93
11/12/2020,03/11/2020,797,201,72,29
11/12/2020,06/24/2020,17792,430,47,9
11/12/2020,08/20/2020,17730,267,32,2
11/12/2020,08/30/2020,6839,169,20,0
11/12/2020,07/10/2020,15041,369,38,4
11/12/2020,03/06/2020,82,14,14,2
11/12/2020,03/27/2020,7447,5179,1700,649
11/12/2020,05/10/2020,4430,483,110,32
11/12/2020,04/15/2020,9888,3912,953,359
11/12/2020,05/27/2020,16436,816,98,20
11/12/2020,09/02/2020,18494,312,27,7
11/12/2020,09/20/2020,5708,141,23,2
11/12/2020,09/06/2020,7370,191,20,1
11/12/2020,08/17/2020,20133,337,33,2
11/12/2020,03/26/2020,7318,5136,1702,639
11/12/2020,05/03/2020,4606,815,175,46
11/12/2020,10/17/2020,7789,254,24,2
11/12/2020,07/22/2020,16125,357,36,3
11/12/2020,03/13/2020,2166,705,209,55
11/13/2020,07/21/2020,18053,373,29,3
11/13/2020,10/17/2020,7791,258,24,2
11/14/2020,11/10/2020,14999,424,24,0
11/13/2020,03/28/2020,4747,3517,1440,567
11/13/2020,06/18/2020,17784,415,54,2
11/13/2020,09/12/2020,8654,182,13,1
11/13/2020,06/05/2020,14536,478,76,14
11/13/2020,01/01/2020,1,1,0,0
11/14/2020,11/02/2020,19723,528,34,2
11/14/2020,11/04/2020,17571,568,30,1
11/13/2020,09/15/2020,18037,329,32,4
11/13/2020,04/19/2020,6729,2366,537,186
11/13/2020,10/21/2020,16891,405,31,1
11/13/2020,04/07/2020,10566,6014,1724,740
11/14/2020,06/04/2020,14780,556,85,9
11/14/2020,07/30/2020,15536,288,39,1
11/14/2020,10/18/2020,6729,288,28,1
11/13/2020,09/18/2020,14623,249,33,3
11/13/2020,05/13/2020,15219,1500,158,52
11/14/2020,04/17/2020,10203,3609,791,294
11/13/2020,09/08/2020,19341,320,27,3
11/14/2020,05/14/2020,14232,1296,150,36
11/13/2020,06/09/2020,16481,484,62,5
11/14/2020,05/02/2020,5880,1092,197,53
11/13/2020,06/01/2020,16912,717,98,21
11/13/2020,07/22/2020,16125,359,36,3
11/14/2020,10/24/2020,7511,255,27,3
11/14/2020,07/17/2020,18058,463,52,9
11/14/2020,04/15/2020,9888,3914,953,359
11/13/2020,03/07/2020,67,12,12,3
11/13/2020,07/21/2299,1,1,0,0
11/14/2020,03/14/2020,1706,698,238,68
11/14/2020,10/08/2271,1,1,0,0
11/14/2020,09/06/2020,7376,192,20,1
11/14/2020,06/23/2020,19135,431,36,2
11/13/2020,08/20/2020,17730,269,32,2
11/14/2020,07/08/2020,19804,486,45,6
11/14/2020,08/18/2020,19299,300,25,1
11/13/2020,06/04/2020,14779,556,85,9
11/14/2020,04/10/2020,7828,4489,1323,541
11/14/2020,07/25/2020,8156,163,33,4
11/13/2020,02/29/2020,1,1,0,0
11/14/2020,09/09/2020,18280,337,27,3
11/13/2020,05/17/2020,6040,395,81,11
11/14/2020,01/01/2020,1,1,0,0
11/14/2020,08/23/2020,7114,150,15,4
11/14/2020,02/29/2020,1,1,0,0
11/13/2020,09/21/2020,17633,414,34,4
11/14/2020,10/21/2020,16891,405,32,1
11/14/2020,04/28/2299,1,1,0,0
11/13/2020,10/27/2020,17004,458,22,1
11/14/2020,03/04/2020,33,6,16,2
11/14/2020,08/26/2020,17113,301,27,5
11/13/2020,04/14/2020,9425,4193,1121,403
